Reporter Identifier,VALUE
GE_BrightCorner,121492.100000
DarkCorner,-0.640177
DarkCorner,157.077500
DarkCorner,-2.876085
DarkCorner,-4.124094
DarkCorner,0.073838
DarkCorner,6.033533
DarkCorner,12.917290
DarkCorner,15.335720
DarkCorner,12.593260
DarkCorner,-7.589302
A_24_P66027,232.264600
A_32_P77178,11.967310
A_23_P212522,2858.850000
A_24_P934473,20.965810
A_24_P9671,15270.730000
A_32_P29551,198.116400
A_24_P801451,104.189100
A_32_P30710,91780.670000
A_32_P89523,35.939520
A_24_P704878,65.925880
A_32_P86028,67620.460000
A_24_P470079,37.936610
A_23_P65830,1746.579000
A_23_P109143,10947.020000
A_24_P595567,3.227581
A_24_P391591,96.695030
A_24_P799245,0.711116
A_24_P932757,-3.935341
A_24_P835500,222.562900
A_23_P54340,83.174660
A_23_P67555,436.378200
A_24_P286412,68.680420
A_24_P229084,5.237711
A_23_P202696,997.901600
A_24_P927716,179.100600
A_23_P124837,91.948810
A_24_P329635,1896.279000
AT_D_3,-4.138726
A_23_P148439,616.810200
A_23_P137931,-8.728627
A_23_P203819,8798.521000
A_32_P198868,-5.738045
A_24_P687,-0.163273
A_23_P253052,1238.529000
A_32_P139302,73.439250
A_23_P201647,2058.203000
A_24_P350557,-5.449758
A_23_P146584,651.646800
A_24_P289607,-9.298154
A_32_P54289,172.069000
A_23_P77000,267.489300
A_23_P111020,175.480100
A_32_P103558,1619.645000
A_32_P235289,37.586620
A_32_P22191,181.565900
A_24_P253251,2543.489000
A_24_P52168,174.807300
A_24_P530900,48.756570
A_23_P391894,6.921215
A_24_P209571,14992.200000
A_24_P148907,1620.916000
A_24_P6825,12.182010
A_23_P149281,839.927900
A_23_P104098,129.444300
A_24_P151920,127.839000
A_24_P252223,982.680200
A_32_P141065,262.929600
A_23_P217015,558.914000
A_32_P188888,42.191020
A_23_P135381,1532.620000
A_23_P151294,20.208200
A_32_P149011,238.456700
A_32_P156549,3120.750000
DarkCorner,14.358190
DarkCorner,5.323197
DarkCorner,17.698450
DarkCorner,6.410601
DarkCorner,22.697950
DarkCorner,1.506112
DarkCorner,2.870988
DarkCorner,4.080595
DarkCorner,29.592870
GE_BrightCorner,81180.950000
GE_BrightCorner,87636.190000
GE_BrightCorner,109670.800000
DarkCorner,152.092400
DarkCorner,152.467900
DarkCorner,-3.610468
DarkCorner,6.835424
DarkCorner,12.670610
DarkCorner,3.999858
DarkCorner,5.271694
DarkCorner,0.095425
DarkCorner,-2.027583
A_23_P215419,77.620000
A_23_P145874,28.189760
AT_ssH_TR_5,32.895020
A_23_P127662,112.169600
A_23_P253029,3025.718000
A_32_P125233,28.002530
A_24_P298846,745.446900
A_23_P141315,837.191600
A_23_P87351,11705.940000
AT_ssH_PC_3,1867.120000
A_23_P155677,2037.124000
A_24_P938342,2.218092
A_24_P131173,28.240900
A_32_P76091,274.970100
A_24_P50489,22753.130000
A_24_P276932,2536.007000
A_24_P838448,456.249700
A_23_P337746,77.607350
A_23_P216689,955.161500
A_24_P208897,19.490520
A_24_P42557,13.945920
(+)E1A_r60_3,24.841890
A_23_P93295,25.115480
A_24_P926770,474.860100
A_23_P67355,294.494100
A_23_P48487,160.126500
A_23_P204947,61275.750000
A_24_P50738,6.783044
A_24_P624263,27.723990
A_23_P351328,29.251430
A_23_P129829,8420.550000
A_23_P142688,526.565900
A_32_P10665,97.808150
A_23_P53015,229.711000
A_23_P56855,14.552760
A_32_P184330,19.544900
A_24_P212086,8070.229000
A_24_P373475,-7.345469
A_23_P107597,47.744210
ETG02_36680,3.418386
A_24_P394940,12.912820
A_24_P912617,-4.332508
A_23_P152107,10731.190000
A_23_P97584,9954.918000
A_32_P146113,20.496760
(+)E1A_r60_a97,29179.350000
A_24_P305467,1741.882000
A_23_P426140,308.115900
A_24_P356721,26172.270000
A_23_P356755,12457.230000
A_23_P379550,751.629300
A_23_P345710,576.189100
A_24_P719096,11.507580
A_24_P343233,1462.142000
A_23_P408787,1.143568
A_23_P344655,-0.282370
A_23_P350678,2.887011
A_23_P397933,0.743404
A_23_P145024,2638.883000
A_24_P104115,645.853800
A_23_P433829,153.948100
A_23_P110846,1435.477000
A_24_P910381,102.661200
A_23_P110699,85.658470
DarkCorner,9.396435
DarkCorner,9.027043
DarkCorner,2.460960
DarkCorner,2.021329
DarkCorner,15.610730
DarkCorner,14.930370
DarkCorner,1.296143
DarkCorner,-0.787180
DarkCorner,50.426110
DarkCorner,59.445820
GE_BrightCorner,71211.820000
DarkCorner,-5.648516
DarkCorner,-4.569500
DarkCorner,20.907530
DarkCorner,128.374700
DarkCorner,-0.530826
DarkCorner,14.032190
DarkCorner,-1.050813
DarkCorner,1.588821
DarkCorner,5.433622
DarkCorner,5.766087
A_23_P60811,5.921390
A_23_P112327,13.415360
