Reporter Identifier,VALUE
GE_BrightCorner,58334.390000
DarkCorner,24.779770
DarkCorner,21.427560
DarkCorner,28.008530
DarkCorner,32.436010
DarkCorner,23.859070
DarkCorner,22.086570
DarkCorner,14.569560
DarkCorner,15.094650
DarkCorner,16.312180
DarkCorner,10.996490
A_24_P66027,57.974030
A_32_P77178,41.581960
A_23_P212522,2615.827000
A_24_P934473,31.543670
A_24_P9671,7923.287000
A_32_P29551,86.392540
A_24_P801451,185.437700
A_32_P30710,38715.300000
A_32_P89523,36.464360
A_24_P704878,25.120780
A_32_P86028,36308.830000
A_24_P470079,73.629800
A_23_P65830,1299.760000
A_23_P109143,7293.874000
A_24_P595567,24.633830
A_24_P391591,138.901000
A_24_P799245,8.412050
A_24_P932757,10.509050
A_24_P835500,106.162600
A_23_P54340,44.937740
A_23_P67555,396.283300
A_24_P286412,48.553230
A_24_P229084,5.885347
A_23_P202696,947.464100
A_24_P927716,212.072000
A_23_P124837,154.576300
A_24_P329635,1697.661000
AT_D_3,18.290150
A_23_P148439,499.427100
A_23_P137931,14.509120
A_23_P203819,7609.694000
A_32_P198868,15.862050
A_24_P687,10.655680
A_23_P253052,1245.581000
A_32_P139302,55.911120
A_23_P201647,2079.863000
A_24_P350557,6.159641
A_23_P146584,394.721800
A_24_P289607,16.142990
A_32_P54289,99.634370
A_23_P77000,101.069200
A_23_P111020,176.981800
A_32_P103558,1100.322000
A_32_P235289,30.711330
A_32_P22191,127.110800
A_24_P253251,2463.737000
A_24_P52168,95.461950
A_24_P530900,85.352200
A_23_P391894,22.592780
A_24_P209571,25129.050000
A_24_P148907,551.605400
A_24_P6825,8.617465
A_23_P149281,860.156500
A_23_P104098,92.603530
A_24_P151920,183.637900
A_24_P252223,1110.417000
A_32_P141065,154.362000
A_23_P217015,648.607600
A_32_P188888,29.960950
A_23_P135381,1453.814000
A_23_P151294,11.109750
A_32_P149011,143.858400
A_32_P156549,3376.713000
DarkCorner,5.335016
DarkCorner,10.315920
DarkCorner,10.119320
DarkCorner,5.671243
DarkCorner,4.436672
DarkCorner,3.066832
DarkCorner,0.487289
DarkCorner,3.947124
DarkCorner,0.683429
GE_BrightCorner,68210.320000
GE_BrightCorner,60972.000000
GE_BrightCorner,60682.010000
DarkCorner,24.746510
DarkCorner,20.166770
DarkCorner,20.156050
DarkCorner,27.923860
DarkCorner,21.965390
DarkCorner,22.576140
DarkCorner,17.290430
DarkCorner,12.178790
DarkCorner,9.664160
A_23_P215419,51.824340
A_23_P145874,18.010760
AT_ssH_TR_5,64.718390
A_23_P127662,47.951320
A_23_P253029,2415.176000
A_32_P125233,63.199950
A_24_P298846,690.424000
A_23_P141315,714.392000
A_23_P87351,11248.650000
AT_ssH_PC_3,1394.582000
A_23_P155677,1797.528000
A_24_P938342,0.545813
A_24_P131173,26.134210
A_32_P76091,294.570700
A_24_P50489,10708.090000
A_24_P276932,2928.721000
A_24_P838448,141.390100
A_23_P337746,68.151090
A_23_P216689,634.357100
A_24_P208897,10.642510
A_24_P42557,16.980520
(+)E1A_r60_3,15.173540
A_23_P93295,16.025180
A_24_P926770,868.612500
A_23_P67355,295.886900
A_23_P48487,83.008660
A_23_P204947,36427.010000
A_24_P50738,17.211430
A_24_P624263,32.760920
A_23_P351328,23.741870
A_23_P129829,7039.699000
A_23_P142688,606.842400
A_32_P10665,85.419970
A_23_P53015,225.039100
A_23_P56855,17.468290
A_32_P184330,13.109140
A_24_P212086,6214.041000
A_24_P373475,7.099849
A_23_P107597,106.170000
ETG02_36680,12.868610
A_24_P394940,15.502350
A_24_P912617,4.295611
A_23_P152107,10894.810000
A_23_P97584,6352.783000
A_32_P146113,28.179370
(+)E1A_r60_a97,25881.560000
A_24_P305467,1575.785000
A_23_P426140,223.058200
A_24_P356721,21703.030000
A_23_P356755,7344.392000
A_23_P379550,1055.393000
A_23_P345710,554.387500
A_24_P719096,11.119710
A_24_P343233,969.157500
A_23_P408787,20.793700
A_23_P344655,236.353200
A_23_P350678,6.889363
A_23_P397933,6.171310
A_23_P145024,2462.669000
A_24_P104115,445.497000
A_23_P433829,142.212900
A_23_P110846,1217.366000
A_24_P910381,29.829450
A_23_P110699,59.012060
DarkCorner,5.651012
DarkCorner,7.689412
DarkCorner,-3.312981
DarkCorner,7.110582
DarkCorner,4.130267
DarkCorner,3.482038
DarkCorner,3.387672
DarkCorner,4.503276
DarkCorner,0.723766
DarkCorner,3.920491
GE_BrightCorner,58855.690000
DarkCorner,24.994970
DarkCorner,34.213390
DarkCorner,7.941820
DarkCorner,17.378980
DarkCorner,14.461150
DarkCorner,16.739810
DarkCorner,10.761260
DarkCorner,13.163570
DarkCorner,8.213346
DarkCorner,12.897600
A_23_P60811,11.854780
A_23_P112327,13.512760
A_24_P344890,31.934690
A_23_P111381,886.194000
A_23_P48414,98.353420
A_32_P3518,5.283173
A_32_P430743,21.093830
A_24_P405552,485.252600
A_23_P85015,27.703720
A_23_P215604,65.157620
A_23_P369815,53.750610
A_32_P174908,4973.261000
A_23_P47155,365.537600
A_23_P66211,99.065940
A_23_P14986,8449.570000
A_23_P146783,501.090800
A_24_P236008,1156.500000
A_24_P228611,8.867795
A_24_P11900,29.140700
A_23_P419038,274.564700
A_23_P335143,13.585630
A_23_P165078,1979.953000
A_23_P104484,-0.433653
A_23_P252145,75.973380
A_24_P363134,15.762760
A_23_P315364,42.052170
A_24_P766854,9.325072
A_23_P200425,367.044800
A_32_P93996,75.809850
A_23_P10561,11.028030
A_23_P384825,22.109620
A_32_P136427,469.944700
A_23_P155830,6303.938000
RC5,-1.929382
A_32_P230059,3788.886000
A_23_P63167,16.971750
A_23_P158461,11.381570
A_23_P75973,143.722200
A_24_P209204,16509.560000
A_32_P213091,7.158365
A_24_P119002,207.644800
A_24_P161086,1061.718000
A_32_P205913,460.647300
A_23_P337767,307.752800
ETG10_13482,-3.036945
A_32_P59010,702.370500
A_23_P427299,54.412060
A_23_P17655,339.630900
A_23_P164100,4.968630
A_23_P31725,13.184080
A_32_P66072,60.975410
A_23_P39454,2.436228
A_23_P67332,1266.610000
ETG04_27747,31.343040
A_23_P205646,2775.823000
A_24_P157415,1329.507000
A_23_P418493,2367.200000
A_24_P3415,1375.019000
A_32_P136269,-3.448530
A_23_P39040,4817.207000
A_24_P295620,3830.266000
A_32_P146777,153.304400
A_24_P410639,2503.626000
A_23_P124384,29.347770
A_23_P125771,206.780700
DarkCorner,3.762305
DarkCorner,-5.121324
DarkCorner,-4.229149
DarkCorner,-1.659342
DarkCorner,0.565078
DarkCorner,-3.305244
DarkCorner,0.595940
DarkCorner,-2.075482
DarkCorner,9.124300
DarkCorner,18.378030
DarkCorner,23.882000
DarkCorner,8.927937
DarkCorner,18.645740
DarkCorner,9.271496
DarkCorner,11.421370
DarkCorner,15.576580
DarkCorner,7.882351
DarkCorner,5.766668
A_23_P93722,148.427600
A_23_P127288,6.548829
A_23_P132294,25815.860000
A_24_P830006,37.934290
A_24_P710866,87.563440
A_23_P313640,796.568000
A_24_P100368,331.456500
A_32_P105397,350.630000
A_24_P121271,982.059100
A_32_P18838,390.381000
A_23_P163099,144.160900
A_24_P324783,20.257910
A_24_P144183,11445.300000
A_23_P8625,20.029310
A_24_P124550,78.894490
A_23_P92842,4421.630000
A_23_P7033,4281.579000
A_23_P130865,480.335300
A_23_P33809,3774.856000
A_23_P367071,55.666630
A_24_P50437,3824.332000
A_32_P66674,18.068690
A_24_P214552,9.451215
A_23_P95050,222.554900
A_23_P99452,9.922152
A_23_P98900,343.827800
A_32_P19917,107.623500
A_24_P897997,20.553860
A_23_P107211,396.162100
A_32_P175715,12.375950
A_23_P348138,425.507900
A_24_P489105,28.870430
A_32_P202587,114.238900
A_23_P355075,74.881440
A_32_P93584,20.087300
A_32_P208200,40.895890
A_32_P162416,98.444590
A_32_P79103,51.467530
A_24_P28657,307.693300
A_23_P99044,81.013740
A_24_P509948,120.187900
A_24_P397204,122.726500
A_23_P28834,2699.302000
A_23_P251868,44.077560
A_23_P202156,255.887900
RC1,82.362040
A_24_P289954,6.544895
A_23_P33927,203.390300
A_23_P56798,1696.573000
A_23_P327307,141.879500
A_23_P170337,4166.402000
A_24_P182586,624.151500
A_23_P416766,6.029309
A_23_P363831,964.378400
A_24_P144625,75.633700
A_24_P913828,255.876200
A_23_P329286,462.562500
A_23_P18913,2.322288
A_23_P420218,60.626490
A_23_P92025,949.850800
A_32_P187234,6.627978
A_32_P204795,53.038520
A_23_P156996,78.799330
A_24_P579439,430.692700
A_32_P89827,96.093660
A_23_P201538,2481.441000
A_24_P366535,2297.915000
DarkCorner,-2.783347
DarkCorner,-4.406658
DarkCorner,-1.984886
DarkCorner,-5.614223
DarkCorner,1.827908
DarkCorner,1.297263
DarkCorner,-0.966509
DarkCorner,-0.846225
DarkCorner,3.140688
DarkCorner,15.904740
DarkCorner,20.829490
DarkCorner,8.954145
DarkCorner,21.330820
DarkCorner,11.544410
DarkCorner,11.132560
DarkCorner,6.554598
DarkCorner,10.466730
DarkCorner,12.352360
A_23_P113692,22.106620
A_23_P55518,281.629500
A_23_P219176,2572.819000
A_24_P263937,951.892900
A_32_P181452,69.184150
A_24_P236956,20238.890000
A_24_P33048,230.703900
A_24_P304419,10.613220
A_23_P65930,2229.856000
A_23_P74653,3927.582000
A_23_P214059,3164.151000
A_23_P321959,5190.857000
A_23_P127322,15.523900
A_23_P31006,49.117830
A_23_P157669,54724.770000
A_24_P29703,624.136100
A_24_P289834,84.735380
A_23_P122052,137.474500
A_23_P120378,13.184800
A_23_P77971,31.529580
A_24_P257022,182.065800
A_23_P61919,1.858485
A_23_P134454,8959.200000
A_23_P43765,988.739200
A_32_P210622,1.023765
A_24_P100627,-2.436257
A_23_P16817,3358.752000
A_23_P125423,110.156600
A_32_P181593,17.557690
A_23_P257763,91.038260
A_23_P163787,4.539056
A_24_P876152,-1.747449
A_23_P110433,1811.939000
