Reporter Identifier,VALUE
GE_BrightCorner,53826.010000
DarkCorner,24.689860
DarkCorner,14.101910
DarkCorner,6.196046
DarkCorner,4.586781
DarkCorner,5.048853
DarkCorner,5.233360
DarkCorner,10.884380
DarkCorner,16.720190
DarkCorner,16.278360
DarkCorner,18.261680
A_24_P66027,137.879400
A_32_P77178,48.197800
A_23_P212522,1878.057000
A_24_P934473,33.581940
A_24_P9671,6541.101000
A_32_P29551,97.100500
A_24_P801451,141.575900
A_32_P30710,53412.080000
A_32_P89523,59.246690
A_24_P704878,42.154540
A_32_P86028,35041.230000
A_24_P470079,28.884240
A_23_P65830,1118.705000
A_23_P109143,6295.041000
A_24_P595567,10.601670
A_24_P391591,46.961510
A_24_P799245,6.506304
A_24_P932757,9.050169
A_24_P835500,106.423700
A_23_P54340,42.861740
A_23_P67555,266.271400
A_24_P286412,51.451390
A_24_P229084,13.949590
A_23_P202696,659.674200
A_24_P927716,111.678900
A_23_P124837,107.843400
A_24_P329635,1187.021000
AT_D_3,1.225187
A_23_P148439,387.605300
A_23_P137931,3.203287
A_23_P203819,5513.146000
A_32_P198868,5.305106
A_24_P687,8.097522
A_23_P253052,799.289800
A_32_P139302,36.591390
A_23_P201647,1222.610000
A_24_P350557,9.026048
A_23_P146584,330.602500
A_24_P289607,8.059171
A_32_P54289,108.981000
A_23_P77000,141.089100
A_23_P111020,147.191200
A_32_P103558,909.341400
A_32_P235289,28.753610
A_32_P22191,132.624600
A_24_P253251,1950.945000
A_24_P52168,85.915000
A_24_P530900,70.495820
A_23_P391894,16.934190
A_24_P209571,16432.260000
A_24_P148907,469.976600
A_24_P6825,13.232920
A_23_P149281,478.030200
A_23_P104098,86.358160
A_24_P151920,103.060500
A_24_P252223,689.921300
A_32_P141065,112.462700
A_23_P217015,620.670600
A_32_P188888,37.784530
A_23_P135381,924.301600
A_23_P151294,67.550010
A_32_P149011,149.819700
A_32_P156549,2047.999000
DarkCorner,10.073480
DarkCorner,8.360717
DarkCorner,9.222576
DarkCorner,6.436857
DarkCorner,63.369350
DarkCorner,3.888495
DarkCorner,11.717050
DarkCorner,12.483380
DarkCorner,26.359940
GE_BrightCorner,51544.440000
GE_BrightCorner,51516.970000
GE_BrightCorner,55153.320000
DarkCorner,7.217459
DarkCorner,1.206221
DarkCorner,-7.071021
DarkCorner,-5.139568
DarkCorner,-3.289440
DarkCorner,4.954054
DarkCorner,9.200322
DarkCorner,5.944379
DarkCorner,9.324421
A_23_P215419,39.623930
A_23_P145874,16.806930
AT_ssH_TR_5,60.095310
A_23_P127662,49.970110
A_23_P253029,1635.937000
A_32_P125233,53.819210
A_24_P298846,615.871300
A_23_P141315,570.640100
A_23_P87351,9233.439000
AT_ssH_PC_3,1217.239000
A_23_P155677,1456.970000
A_24_P938342,8.593003
A_24_P131173,10.066680
A_32_P76091,287.422300
A_24_P50489,11840.030000
A_24_P276932,1500.956000
A_24_P838448,188.448300
A_23_P337746,56.118330
A_23_P216689,545.780300
A_24_P208897,18.042330
A_24_P42557,10.725040
(+)E1A_r60_3,15.395170
A_23_P93295,17.085130
A_24_P926770,503.846500
A_23_P67355,206.243200
A_23_P48487,61.230730
A_23_P204947,35078.930000
A_24_P50738,8.088790
A_24_P624263,12.902680
A_23_P351328,19.510790
A_23_P129829,4694.597000
A_23_P142688,421.888200
A_32_P10665,84.695800
A_23_P53015,147.063400
A_23_P56855,8.570263
A_32_P184330,25.134480
A_24_P212086,5179.673000
A_24_P373475,3.964913
A_23_P107597,68.456120
ETG02_36680,13.418750
A_24_P394940,23.018050
A_24_P912617,13.202820
A_23_P152107,9002.552000
A_23_P97584,5313.773000
A_32_P146113,19.957430
(+)E1A_r60_a97,25395.140000
A_24_P305467,1053.298000
A_23_P426140,214.168800
A_24_P356721,20035.280000
A_23_P356755,6217.629000
A_23_P379550,582.387000
A_23_P345710,387.763300
A_24_P719096,14.448210
A_24_P343233,687.465400
A_23_P408787,0.808330
A_23_P344655,5.504762
A_23_P350678,3.724269
A_23_P397933,5.519201
A_23_P145024,1661.943000
A_24_P104115,450.231500
A_23_P433829,100.464600
A_23_P110846,522.358000
A_24_P910381,21.911050
A_23_P110699,38.192460
DarkCorner,2.263387
DarkCorner,2.719435
DarkCorner,2.138147
DarkCorner,-2.320849
DarkCorner,93.803200
DarkCorner,4.844631
DarkCorner,6.453112
DarkCorner,14.120940
DarkCorner,19.826840
DarkCorner,42.075780
GE_BrightCorner,50848.320000
DarkCorner,25.927880
DarkCorner,4.872642
DarkCorner,-2.393357
DarkCorner,-8.949481
DarkCorner,-5.497869
DarkCorner,-8.798555
DarkCorner,0.872316
DarkCorner,-3.515587
DarkCorner,-2.451755
DarkCorner,2.507128
A_23_P60811,11.099920
A_23_P112327,16.967730
A_24_P344890,30.605400
A_23_P111381,964.373300
A_23_P48414,97.733740
A_32_P3518,16.182040
A_32_P430743,37.286570
A_24_P405552,440.753300
A_23_P85015,18.554200
A_23_P215604,56.769630
A_23_P369815,44.369640
A_32_P174908,4203.493000
A_23_P47155,324.531600
A_23_P66211,69.730880
A_23_P14986,4935.366000
A_23_P146783,342.296500
A_24_P236008,927.118300
A_24_P228611,14.780610
A_24_P11900,21.981410
A_23_P419038,194.445700
A_23_P335143,9.449857
A_23_P165078,1276.398000
A_23_P104484,10.574800
A_23_P252145,71.790220
A_24_P363134,4.267660
A_23_P315364,47.274650
A_24_P766854,0.800562
A_23_P200425,366.058100
A_32_P93996,49.928910
A_23_P10561,5.984635
A_23_P384825,14.778630
A_32_P136427,339.949200
A_23_P155830,4136.722000
RC5,-0.369992
A_32_P230059,3646.529000
A_23_P63167,23.701700
A_23_P158461,15.508120
