Reporter Identifier,VALUE
GE_BrightCorner,58345.470000
DarkCorner,1.584484
DarkCorner,3.193659
DarkCorner,1.714584
DarkCorner,1.725249
DarkCorner,0.410517
DarkCorner,-1.820925
DarkCorner,0.459393
DarkCorner,-3.827051
DarkCorner,-2.179288
DarkCorner,-3.379932
A_24_P66027,57.811390
A_32_P77178,28.146520
A_23_P212522,1991.644000
A_24_P934473,7.946326
A_24_P9671,5744.962000
A_32_P29551,82.083810
A_24_P801451,95.923790
A_32_P30710,45490.090000
A_32_P89523,23.344480
A_24_P704878,19.692170
A_32_P86028,29993.770000
A_24_P470079,18.008410
A_23_P65830,902.280200
A_23_P109143,5621.768000
A_24_P595567,3.342278
A_24_P391591,39.944640
A_24_P799245,-4.529306
A_24_P932757,-2.845828
A_24_P835500,53.045290
A_23_P54340,16.323370
A_23_P67555,218.760600
A_24_P286412,50.131670
A_24_P229084,1.661665
A_23_P202696,572.357800
A_24_P927716,91.375840
A_23_P124837,57.489730
A_24_P329635,849.265500
AT_D_3,-2.139769
A_23_P148439,319.538900
A_23_P137931,-1.396595
A_23_P203819,4015.194000
A_32_P198868,-0.535800
A_24_P687,2.039797
A_23_P253052,546.822200
A_32_P139302,21.328630
A_23_P201647,942.063900
A_24_P350557,-4.328329
A_23_P146584,265.410700
A_24_P289607,-4.092640
A_32_P54289,76.975480
A_23_P77000,52.300740
A_23_P111020,83.559200
A_32_P103558,548.644700
A_32_P235289,13.042580
A_32_P22191,63.502400
A_24_P253251,1495.899000
A_24_P52168,50.665490
A_24_P530900,43.458380
A_23_P391894,7.950978
A_24_P209571,14701.180000
A_24_P148907,466.464800
A_24_P6825,1.944226
A_23_P149281,240.961900
A_23_P104098,54.813190
A_24_P151920,85.430390
A_24_P252223,460.369200
A_32_P141065,109.536800
A_23_P217015,426.792000
A_32_P188888,17.130330
A_23_P135381,831.546300
A_23_P151294,-0.442953
A_32_P149011,87.409730
A_32_P156549,1727.278000
DarkCorner,-2.364115
DarkCorner,-1.739304
DarkCorner,-3.006200
DarkCorner,-0.942948
DarkCorner,-0.592638
DarkCorner,-3.382403
DarkCorner,-0.098267
DarkCorner,-3.473545
DarkCorner,-1.345662
GE_BrightCorner,52795.430000
GE_BrightCorner,51301.080000
GE_BrightCorner,59190.840000
DarkCorner,-0.802091
DarkCorner,1.947065
DarkCorner,-2.885756
DarkCorner,3.214268
DarkCorner,-1.070515
DarkCorner,-1.845767
DarkCorner,-1.887602
DarkCorner,-1.513966
DarkCorner,-0.110614
A_23_P215419,33.341910
A_23_P145874,5.698517
AT_ssH_TR_5,23.902590
A_23_P127662,48.662450
A_23_P253029,1191.305000
A_32_P125233,21.149000
A_24_P298846,470.841000
A_23_P141315,489.454900
A_23_P87351,6147.389000
AT_ssH_PC_3,880.159600
A_23_P155677,1320.363000
A_24_P938342,-2.230364
A_24_P131173,4.395812
A_32_P76091,176.180100
A_24_P50489,11833.220000
A_24_P276932,1586.533000
A_24_P838448,138.077300
A_23_P337746,22.638880
A_23_P216689,406.145000
A_24_P208897,2.651857
A_24_P42557,7.641595
(+)E1A_r60_3,5.545958
A_23_P93295,3.938430
A_24_P926770,284.093200
A_23_P67355,180.444000
A_23_P48487,47.595990
A_23_P204947,26456.940000
A_24_P50738,-0.619340
A_24_P624263,3.674155
A_23_P351328,8.028468
A_23_P129829,4018.340000
A_23_P142688,216.458600
A_32_P10665,70.567510
A_23_P53015,116.543900
A_23_P56855,5.417045
A_32_P184330,6.228195
A_24_P212086,4557.747000
A_24_P373475,-5.753882
A_23_P107597,45.959170
ETG02_36680,-4.578167
A_24_P394940,2.067052
A_24_P912617,-1.196752
A_23_P152107,6983.866000
A_23_P97584,4431.577000
A_32_P146113,6.727160
(+)E1A_r60_a97,19652.040000
A_24_P305467,874.841700
A_23_P426140,219.476900
A_24_P356721,16707.850000
A_23_P356755,5523.339000
A_23_P379550,348.454100
A_23_P345710,240.598900
A_24_P719096,2.254170
A_24_P343233,484.897900
A_23_P408787,-4.141099
A_23_P344655,-0.081431
A_23_P350678,-1.958484
A_23_P397933,1.707864
A_23_P145024,1280.537000
A_24_P104115,112.153000
