Reporter Identifier,VALUE
GE_BrightCorner,107858.400000
DarkCorner,19.684200
DarkCorner,8.830946
DarkCorner,10.755280
DarkCorner,15.504660
DarkCorner,10.623900
DarkCorner,10.884100
DarkCorner,9.293795
DarkCorner,9.522561
DarkCorner,-1.841699
DarkCorner,5.605837
A_24_P66027,239.264200
A_32_P77178,24.405270
A_23_P212522,3411.536000
A_24_P934473,27.980260
A_24_P9671,17772.830000
A_32_P29551,200.513500
A_24_P801451,117.332400
A_32_P30710,103315.200000
A_32_P89523,50.409100
A_24_P704878,71.936320
A_32_P86028,79823.970000
A_24_P470079,44.038080
A_23_P65830,1854.601000
A_23_P109143,12225.610000
A_24_P595567,10.676970
A_24_P391591,109.488900
A_24_P799245,1.658085
A_24_P932757,1.476642
A_24_P835500,278.932900
A_23_P54340,81.088190
A_23_P67555,521.563000
A_24_P286412,98.999960
A_24_P229084,28.752430
A_23_P202696,1138.530000
A_24_P927716,236.487700
A_23_P124837,117.644100
A_24_P329635,1930.152000
AT_D_3,7.276653
A_23_P148439,555.921900
A_23_P137931,13.218560
A_23_P203819,9812.548000
A_32_P198868,2.079310
A_24_P687,0.097522
A_23_P253052,1435.103000
A_32_P139302,81.476590
A_23_P201647,2434.791000
A_24_P350557,-4.947410
A_23_P146584,769.846700
A_24_P289607,-2.859720
A_32_P54289,174.908600
A_23_P77000,273.114800
A_23_P111020,205.734500
A_32_P103558,1815.553000
A_32_P235289,56.047070
A_32_P22191,212.707400
A_24_P253251,3685.060000
A_24_P52168,199.130900
A_24_P530900,73.884240
A_23_P391894,29.550520
A_24_P209571,21738.390000
A_24_P148907,1244.975000
A_24_P6825,4976.893000
A_23_P149281,1093.932000
A_23_P104098,136.738800
A_24_P151920,160.991600
A_24_P252223,1124.049000
A_32_P141065,271.082300
A_23_P217015,765.115800
A_32_P188888,34.146380
A_23_P135381,2025.789000
A_23_P151294,18.518520
A_32_P149011,318.921100
A_32_P156549,4032.610000
DarkCorner,-2.590970
DarkCorner,-3.970735
DarkCorner,-1.303644
DarkCorner,-0.935747
DarkCorner,0.502123
DarkCorner,0.377803
DarkCorner,7.318238
DarkCorner,0.093911
DarkCorner,-1.488347
GE_BrightCorner,118576.900000
GE_BrightCorner,115829.000000
GE_BrightCorner,100963.700000
DarkCorner,17.577960
DarkCorner,14.758240
DarkCorner,12.358760
DarkCorner,13.111970
DarkCorner,17.406660
DarkCorner,6.378201
DarkCorner,13.415040
DarkCorner,6.220495
DarkCorner,4.673630
A_23_P215419,83.042800
A_23_P145874,37.320630
AT_ssH_TR_5,49.707830
A_23_P127662,113.666300
A_23_P253029,3020.221000
A_32_P125233,44.965480
A_24_P298846,852.574700
A_23_P141315,938.301800
A_23_P87351,12398.100000
AT_ssH_PC_3,1864.638000
A_23_P155677,2498.628000
A_24_P938342,5.649824
A_24_P131173,28.895550
A_32_P76091,362.868500
A_24_P50489,23931.210000
A_24_P276932,2762.116000
A_24_P838448,562.701900
A_23_P337746,86.544560
A_23_P216689,1139.787000
A_24_P208897,19.702550
A_24_P42557,15.509720
(+)E1A_r60_3,22.534620
A_23_P93295,35.131570
A_24_P926770,479.715300
A_23_P67355,300.580600
A_23_P48487,146.505300
A_23_P204947,69416.820000
A_24_P50738,21.208150
A_24_P624263,35.423410
A_23_P351328,31.244630
A_23_P129829,8346.749000
A_23_P142688,621.404200
A_32_P10665,108.659400
A_23_P53015,230.894600
A_23_P56855,24.649130
A_32_P184330,24.378620
A_24_P212086,9426.147000
A_24_P373475,0.133676
A_23_P107597,83.660770
ETG02_36680,6.509965
