Reporter Identifier,VALUE
GE_BrightCorner,58733.060000
DarkCorner,4.102557
DarkCorner,9.388192
DarkCorner,-0.834280
DarkCorner,2.469453
DarkCorner,-3.049218
DarkCorner,-4.714208
DarkCorner,-5.802192
DarkCorner,1.727735
DarkCorner,4.960022
DarkCorner,-3.475281
A_24_P66027,26.511370
A_32_P77178,29.257100
A_23_P212522,2231.084000
A_24_P934473,3.254587
A_24_P9671,8028.311000
A_32_P29551,52.229150
A_24_P801451,79.125640
A_32_P30710,40334.230000
A_32_P89523,4.591700
A_24_P704878,-1.858949
A_32_P86028,25831.500000
A_24_P470079,4.435784
A_23_P65830,777.356000
A_23_P109143,6370.386000
A_24_P595567,-3.857544
A_24_P391591,71.182930
A_24_P799245,-13.050690
A_24_P932757,-11.626980
A_24_P835500,110.403000
A_23_P54340,3.853525
A_23_P67555,203.648300
A_24_P286412,48.378260
A_24_P229084,2.346356
A_23_P202696,717.453700
A_24_P927716,96.297120
A_23_P124837,72.275460
A_24_P329635,647.518600
AT_D_3,-8.004729
A_23_P148439,240.713000
A_23_P137931,-10.849420
A_23_P203819,5368.300000
A_32_P198868,-7.370453
A_24_P687,-4.686421
A_23_P253052,730.956400
A_32_P139302,15.706200
A_23_P201647,1355.664000
A_24_P350557,-6.251776
A_23_P146584,449.942600
A_24_P289607,-8.737026
A_32_P54289,118.788100
A_23_P77000,34.372590
A_23_P111020,59.248250
A_32_P103558,470.917000
A_32_P235289,5.670954
A_32_P22191,63.348290
A_24_P253251,1285.096000
A_24_P52168,44.859470
A_24_P530900,64.243610
A_23_P391894,10.199020
A_24_P209571,19165.250000
A_24_P148907,64.944310
A_24_P6825,13.807680
A_23_P149281,510.588400
A_23_P104098,68.579480
A_24_P151920,139.364300
A_24_P252223,485.331100
A_32_P141065,160.361700
A_23_P217015,476.151000
A_32_P188888,51.231690
A_23_P135381,1005.575000
A_23_P151294,57.629090
A_32_P149011,177.734300
A_32_P156549,2704.928000
DarkCorner,11.765750
DarkCorner,18.373100
DarkCorner,27.559730
DarkCorner,19.710650
DarkCorner,55.102310
DarkCorner,49.209770
DarkCorner,24.478210
DarkCorner,34.497920
DarkCorner,26.692370
GE_BrightCorner,60956.630000
GE_BrightCorner,61989.550000
GE_BrightCorner,59826.830000
DarkCorner,0.885791
DarkCorner,-5.367179
DarkCorner,-6.184515
DarkCorner,-4.145481
DarkCorner,-7.158477
DarkCorner,-6.096888
DarkCorner,-7.045919
DarkCorner,-1.724810
DarkCorner,-5.416989
A_23_P215419,15.759060
A_23_P145874,11.681570
AT_ssH_TR_5,26.121910
A_23_P127662,12.746240
A_23_P253029,1032.256000
A_32_P125233,21.848600
A_24_P298846,454.996300
A_23_P141315,497.287600
A_23_P87351,7528.094000
AT_ssH_PC_3,1086.051000
A_23_P155677,1364.426000
A_24_P938342,-11.206170
A_24_P131173,-1.564288
A_32_P76091,330.746100
A_24_P50489,10087.180000
A_24_P276932,2579.707000
A_24_P838448,164.435900
A_23_P337746,35.414240
A_23_P216689,640.017700
A_24_P208897,-0.516947
A_24_P42557,5.067719
(+)E1A_r60_3,2.584993
A_23_P93295,-4.608086
A_24_P926770,408.133100
A_23_P67355,159.923900
A_23_P48487,18.389360
A_23_P204947,20875.690000
A_24_P50738,22.603710
A_24_P624263,-4.769690
A_23_P351328,4.671914
A_23_P129829,3189.198000
A_23_P142688,292.378700
A_32_P10665,70.391570
A_23_P53015,117.395900
A_23_P56855,-4.157931
A_32_P184330,7.473143
A_24_P212086,3687.226000
A_24_P373475,-12.161920
A_23_P107597,37.447690
ETG02_36680,-7.258430
A_24_P394940,-4.148505
A_24_P912617,-4.039462
A_23_P152107,8463.067000
A_23_P97584,6067.281000
A_32_P146113,5.017913
(+)E1A_r60_a97,20556.610000
A_24_P305467,530.117500
A_23_P426140,230.988100
A_24_P356721,16041.970000
A_23_P356755,5372.606000
A_23_P379550,521.020600
A_23_P345710,398.202200
A_24_P719096,54.251000
A_24_P343233,245.961000
A_23_P408787,24.852060
A_23_P344655,32.988550
A_23_P350678,27.183550
A_23_P397933,102.722400
A_23_P145024,1706.918000
A_24_P104115,92.978960
A_23_P433829,149.395600
A_23_P110846,1193.862000
A_24_P910381,84.817560
A_23_P110699,118.047200
DarkCorner,21.008310
DarkCorner,4.564067
DarkCorner,18.786940
DarkCorner,11.208070
DarkCorner,24.235980
DarkCorner,51.715110
DarkCorner,35.216520
DarkCorner,17.356890
DarkCorner,3.503534
DarkCorner,-6.152291
GE_BrightCorner,55767.870000
DarkCorner,30.022820
DarkCorner,-0.723212
DarkCorner,-3.492984
DarkCorner,-8.913466
DarkCorner,-1.790759
DarkCorner,-6.702789
DarkCorner,-11.538880
DarkCorner,-6.539734
DarkCorner,-3.796596
DarkCorner,-2.668474
A_23_P60811,-2.502091
A_23_P112327,-1.409382
