Reporter Identifier,VALUE
GE_BrightCorner,69747.400000
DarkCorner,32.296200
DarkCorner,29.792180
DarkCorner,29.633760
DarkCorner,28.802900
DarkCorner,33.124880
DarkCorner,34.133930
DarkCorner,29.822130
DarkCorner,33.138690
DarkCorner,27.514910
DarkCorner,31.376980
A_24_P66027,56.863520
A_32_P77178,52.175980
A_23_P212522,2236.513000
A_24_P934473,38.411260
A_24_P9671,8140.486000
A_32_P29551,56.918440
A_24_P801451,121.138200
A_32_P30710,35638.140000
A_32_P89523,46.089270
A_24_P704878,37.564820
A_32_P86028,24340.430000
A_24_P470079,40.748950
A_23_P65830,861.572400
A_23_P109143,5557.363000
A_24_P595567,32.111670
A_24_P391591,100.355100
A_24_P799245,25.740820
A_24_P932757,24.625170
A_24_P835500,115.414900
A_23_P54340,35.950160
A_23_P67555,249.591200
A_24_P286412,81.760770
A_24_P229084,25.236010
A_23_P202696,740.614100
A_24_P927716,160.858700
A_23_P124837,107.004100
A_24_P329635,960.814000
AT_D_3,32.361040
A_23_P148439,383.310400
A_23_P137931,21.843090
A_23_P203819,5611.522000
A_32_P198868,27.050000
A_24_P687,29.161570
A_23_P253052,759.287000
A_32_P139302,43.096870
A_23_P201647,1525.607000
A_24_P350557,18.095740
A_23_P146584,429.215700
A_24_P289607,18.993260
A_32_P54289,109.976700
A_23_P77000,73.361040
A_23_P111020,80.171680
A_32_P103558,526.806800
A_32_P235289,23.496300
A_32_P22191,77.716370
A_24_P253251,1252.157000
A_24_P52168,51.894180
A_24_P530900,82.232770
A_23_P391894,25.662910
A_24_P209571,16978.700000
A_24_P148907,75.903690
A_24_P6825,13.932840
A_23_P149281,646.695200
A_23_P104098,46.827680
A_24_P151920,86.745540
A_24_P252223,567.794200
A_32_P141065,89.007250
A_23_P217015,372.022400
A_32_P188888,27.717740
A_23_P135381,1075.724000
A_23_P151294,9.346825
A_32_P149011,102.526900
A_32_P156549,2178.453000
DarkCorner,2.770702
DarkCorner,0.514372
DarkCorner,5.907579
DarkCorner,10.316280
DarkCorner,17.247120
DarkCorner,16.034210
DarkCorner,17.990060
DarkCorner,22.628820
DarkCorner,19.184070
GE_BrightCorner,69992.610000
GE_BrightCorner,73014.580000
GE_BrightCorner,69547.580000
DarkCorner,19.544720
DarkCorner,16.715520
DarkCorner,20.699430
DarkCorner,22.981950
DarkCorner,25.270570
DarkCorner,20.354430
DarkCorner,24.331830
DarkCorner,18.973110
DarkCorner,21.981330
A_23_P215419,33.285570
A_23_P145874,35.074070
AT_ssH_TR_5,67.631520
A_23_P127662,39.329460
A_23_P253029,1223.863000
A_32_P125233,41.664600
A_24_P298846,514.912400
A_23_P141315,470.342100
A_23_P87351,6796.654000
AT_ssH_PC_3,1142.186000
A_23_P155677,1173.109000
A_24_P938342,15.801930
A_24_P131173,21.566360
A_32_P76091,386.264300
A_24_P50489,11210.680000
A_24_P276932,2405.334000
A_24_P838448,151.376600
A_23_P337746,74.395310
A_23_P216689,550.071500
A_24_P208897,21.273400
A_24_P42557,27.941180
(+)E1A_r60_3,24.586210
A_23_P93295,17.366630
A_24_P926770,540.673200
A_23_P67355,172.388600
A_23_P48487,45.245780
A_23_P204947,34205.470000
A_24_P50738,23.241440
A_24_P624263,29.033750
A_23_P351328,31.848470
A_23_P129829,4022.532000
A_23_P142688,422.926000
A_32_P10665,106.736000
A_23_P53015,182.081600
A_23_P56855,18.787540
A_32_P184330,14.545450
A_24_P212086,4879.988000
A_24_P373475,7.020028
A_23_P107597,81.321190
ETG02_36680,10.448270
A_24_P394940,18.318110
A_24_P912617,15.538410
A_23_P152107,8797.490000
A_23_P97584,5790.735000
A_32_P146113,20.041350
(+)E1A_r60_a97,18799.120000
A_24_P305467,792.887400
A_23_P426140,243.250100
A_24_P356721,18005.540000
A_23_P356755,5277.231000
A_23_P379550,615.660100
A_23_P345710,358.140800
A_24_P719096,16.414830
A_24_P343233,364.578500
A_23_P408787,-4.761396
A_23_P344655,-1.339195
A_23_P350678,0.152898
A_23_P397933,1.637006
A_23_P145024,1568.663000
A_24_P104115,166.022500
A_23_P433829,105.060000
A_23_P110846,1147.859000
A_24_P910381,23.447600
A_23_P110699,52.507480
DarkCorner,-3.494927
DarkCorner,-0.475509
DarkCorner,-2.944130
DarkCorner,-2.349261
DarkCorner,4.980918
DarkCorner,4.965138
DarkCorner,7.717972
DarkCorner,9.687826
DarkCorner,13.647830
DarkCorner,12.883280
GE_BrightCorner,67494.840000
DarkCorner,39.060380
DarkCorner,17.412180
DarkCorner,11.191830
DarkCorner,13.461990
DarkCorner,21.272380
DarkCorner,17.072770
DarkCorner,22.946340
DarkCorner,17.249830
DarkCorner,13.314700
DarkCorner,12.402850
A_23_P60811,17.887360
A_23_P112327,21.552670
A_24_P344890,37.282150
A_23_P111381,980.283200
A_23_P48414,67.572830
A_32_P3518,15.579360
A_32_P430743,27.979800
A_24_P405552,420.086600
A_23_P85015,26.367650
A_23_P215604,53.293040
A_23_P369815,67.372320
A_32_P174908,4673.664000
A_23_P47155,316.759100
A_23_P66211,58.089970
A_23_P14986,3968.795000
A_23_P146783,593.563500
A_24_P236008,968.879400
A_24_P228611,20.388420
A_24_P11900,30.635060
A_23_P419038,257.759700
A_23_P335143,15.403240
A_23_P165078,1097.174000
A_23_P104484,12.688000
A_23_P252145,66.433010
A_24_P363134,13.579080
A_23_P315364,63.809660
A_24_P766854,11.513140
A_23_P200425,276.402000
A_32_P93996,42.874110
A_23_P10561,15.052800
A_23_P384825,29.932880
A_32_P136427,376.678000
A_23_P155830,4179.357000
RC5,7.297859
A_32_P230059,1837.738000
A_23_P63167,18.150180
A_23_P158461,12.905300
A_23_P75973,113.708000
A_24_P209204,11070.370000
A_32_P213091,7.924790
A_24_P119002,173.583300
A_24_P161086,784.879900
A_32_P205913,195.825800
A_23_P337767,104.163300
ETG10_13482,8.241191
A_32_P59010,634.168100
A_23_P427299,21.302260
A_23_P17655,279.977100
A_23_P164100,9.554753
A_23_P31725,8.683850
A_32_P66072,34.866220
A_23_P39454,6.133454
A_23_P67332,563.757600
ETG04_27747,3.314124
A_23_P205646,2554.008000
A_24_P157415,1517.434000
A_23_P418493,1292.742000
A_24_P3415,1067.089000
A_32_P136269,-6.496737
A_23_P39040,3498.130000
A_24_P295620,3202.869000
A_32_P146777,128.798800
A_24_P410639,1779.085000
A_23_P124384,12.763030
A_23_P125771,163.710800
DarkCorner,-4.061144
DarkCorner,-3.706937
DarkCorner,-0.144164
DarkCorner,3.024188
DarkCorner,4.054260
DarkCorner,1.587672
DarkCorner,-0.743111
DarkCorner,36.853130
DarkCorner,42.868800
DarkCorner,25.467840
DarkCorner,10.965330
DarkCorner,11.225980
DarkCorner,11.990540
DarkCorner,12.637300
DarkCorner,13.284010
DarkCorner,13.266940
DarkCorner,13.877320
DarkCorner,13.259640
A_23_P93722,104.345500
A_23_P127288,14.640160
A_23_P132294,17624.920000
A_24_P830006,37.457250
A_24_P710866,63.166950
A_23_P313640,495.740700
A_24_P100368,320.905700
A_32_P105397,378.310400
A_24_P121271,733.798300
A_32_P18838,297.250200
A_23_P163099,118.303400
A_24_P324783,14.007480
A_24_P144183,5112.321000
A_23_P8625,15.336820
A_24_P124550,68.057920
A_23_P92842,3460.024000
A_23_P7033,4063.379000
A_23_P130865,280.798400
A_23_P33809,3390.788000
A_23_P367071,40.358240
A_24_P50437,2346.074000
A_32_P66674,17.501020
A_24_P214552,29.769010
A_23_P95050,158.529500
A_23_P99452,14.969070
A_23_P98900,261.817000
A_32_P19917,72.830200
A_24_P897997,27.167700
A_23_P107211,357.371600
A_32_P175715,26.565210
A_23_P348138,402.617900
A_24_P489105,16.928980
A_32_P202587,84.696520
A_23_P355075,58.239790
A_32_P93584,11.828580
A_32_P208200,35.911810
A_32_P162416,87.614600
A_32_P79103,28.188820
A_24_P28657,208.376000
A_23_P99044,46.267220
A_24_P509948,94.379100
A_24_P397204,58.596490
A_23_P28834,1582.566000
A_23_P251868,9.945980
A_23_P202156,78.329450
RC1,-0.346573
A_24_P289954,4.715537
A_23_P33927,121.861200
A_23_P56798,1538.218000
A_23_P327307,99.140350
A_23_P170337,3028.138000
A_24_P182586,435.234700
A_23_P416766,4.186880
A_23_P363831,959.400800
A_24_P144625,23.912810
A_24_P913828,90.423040
A_23_P329286,214.087000
A_23_P18913,1.125792
A_23_P420218,55.470290
A_23_P92025,510.135900
A_32_P187234,2.364614
A_32_P204795,30.242460
A_23_P156996,54.191530
A_24_P579439,293.962200
A_32_P89827,51.627790
A_23_P201538,2050.445000
A_24_P366535,1168.968000
DarkCorner,-8.250487
DarkCorner,-4.083991
DarkCorner,-1.933683
DarkCorner,-1.904336
DarkCorner,1.332582
DarkCorner,1.538535
DarkCorner,0.862213
DarkCorner,3.574706
DarkCorner,48.190170
DarkCorner,26.986660
DarkCorner,11.062800
DarkCorner,10.852690
DarkCorner,14.650750
DarkCorner,14.818700
DarkCorner,16.833620
DarkCorner,18.483830
DarkCorner,12.057350
DarkCorner,13.592600
