Reporter Identifier,VALUE
GE_BrightCorner,102640.900000
DarkCorner,40.507750
DarkCorner,87.462480
DarkCorner,350.499300
DarkCorner,19.061360
DarkCorner,14.049070
DarkCorner,-0.485117
DarkCorner,356.004600
DarkCorner,19.505430
DarkCorner,54.870720
DarkCorner,29.867870
A_24_P66027,907.323400
A_32_P77178,36.311750
A_23_P212522,3101.319000
A_24_P934473,39.531610
A_24_P9671,17420.600000
A_32_P29551,156.106700
A_24_P801451,138.659800
A_32_P30710,88062.440000
A_32_P89523,47.959180
A_24_P704878,44.439980
A_32_P86028,63373.090000
A_24_P470079,64.439940
A_23_P65830,2045.484000
A_23_P109143,12882.560000
A_24_P595567,43.957190
A_24_P391591,131.460600
A_24_P799245,16.751570
A_24_P932757,18.991480
A_24_P835500,408.701700
A_23_P54340,86.901720
A_23_P67555,646.947600
A_24_P286412,105.617200
A_24_P229084,16.113230
A_23_P202696,1204.444000
A_24_P927716,229.195200
A_23_P124837,122.851700
A_24_P329635,2331.024000
AT_D_3,20.686310
A_23_P148439,694.251200
A_23_P137931,12.200830
A_23_P203819,9886.543000
A_32_P198868,15.384690
A_24_P687,11.484890
A_23_P253052,1723.849000
A_32_P139302,104.263000
A_23_P201647,2056.335000
A_24_P350557,0.723001
A_23_P146584,800.128200
A_24_P289607,34.421620
A_32_P54289,767.633000
A_23_P77000,261.140800
A_23_P111020,210.918600
A_32_P103558,2268.010000
A_32_P235289,52.721880
A_32_P22191,231.472900
A_24_P253251,4120.252000
A_24_P52168,170.011900
A_24_P530900,123.696700
A_23_P391894,57.527310
A_24_P209571,21530.190000
A_24_P148907,1355.015000
A_24_P6825,18.622350
A_23_P149281,1258.457000
A_23_P104098,137.484000
A_24_P151920,229.590200
A_24_P252223,1540.891000
A_32_P141065,267.395200
A_23_P217015,1135.836000
A_32_P188888,51.400670
A_23_P135381,1949.957000
A_23_P151294,98.290360
A_32_P149011,602.049000
A_32_P156549,4138.063000
DarkCorner,1.995777
