Reporter Identifier,VALUE
GE_BrightCorner,26474.090000
DarkCorner,164.759900
DarkCorner,243.276800
DarkCorner,179.634900
DarkCorner,0.759360
DarkCorner,-1.921027
DarkCorner,-3.560984
DarkCorner,-3.198219
DarkCorner,-2.413485
DarkCorner,-2.728972
DarkCorner,-2.921009
A_24_P66027,65.839320
A_32_P77178,27.890600
A_23_P212522,2365.124000
A_24_P934473,17.591060
A_24_P9671,6516.467000
A_32_P29551,69.713700
A_24_P801451,132.127500
A_32_P30710,46832.360000
A_32_P89523,18.656890
A_24_P704878,16.059160
A_32_P86028,34867.100000
A_24_P470079,17.087970
A_23_P65830,1156.496000
A_23_P109143,7557.877000
A_24_P595567,-0.315763
A_24_P391591,48.530530
A_24_P799245,-7.326690
A_24_P932757,-9.044691
A_24_P835500,58.173830
A_23_P54340,32.833860
A_23_P67555,259.905500
A_24_P286412,41.876400
A_24_P229084,2.606675
A_23_P202696,798.657000
A_24_P927716,84.498010
A_23_P124837,106.605600
A_24_P329635,1083.284000
AT_D_3,-2.549049
A_23_P148439,307.065800
A_23_P137931,-5.454905
A_23_P203819,5500.327000
A_32_P198868,0.241776
A_24_P687,-1.682698
A_23_P253052,650.290800
A_32_P139302,40.887010
A_23_P201647,1288.494000
A_24_P350557,19.467520
A_23_P146584,385.087500
A_24_P289607,7.578955
A_32_P54289,105.521700
A_23_P77000,179.035500
A_23_P111020,158.904700
A_32_P103558,882.570600
A_32_P235289,37.049160
A_32_P22191,122.563700
A_24_P253251,2057.932000
A_24_P52168,102.972900
A_24_P530900,82.423750
A_23_P391894,22.611700
A_24_P209571,19600.840000
A_24_P148907,370.189500
A_24_P6825,16.721660
A_23_P149281,339.409700
A_23_P104098,87.338040
A_24_P151920,138.719800
A_24_P252223,656.600800
A_32_P141065,139.116600
A_23_P217015,544.868000
A_32_P188888,40.295760
A_23_P135381,944.453900
A_23_P151294,18.270920
A_32_P149011,111.258700
A_32_P156549,2409.624000
DarkCorner,9.912280
DarkCorner,11.498200
DarkCorner,11.260560
DarkCorner,13.793050
DarkCorner,12.291000
DarkCorner,11.140130
DarkCorner,12.736470
DarkCorner,11.559240
DarkCorner,13.806870
GE_BrightCorner,44066.570000
GE_BrightCorner,44772.970000
GE_BrightCorner,25112.730000
DarkCorner,145.903100
DarkCorner,-3.793784
DarkCorner,-2.189778
DarkCorner,-2.684563
DarkCorner,0.103209
DarkCorner,-2.863767
DarkCorner,-3.357960
DarkCorner,-2.537305
DarkCorner,-4.510982
A_23_P215419,38.512970
A_23_P145874,3.869012
AT_ssH_TR_5,42.372120
