Reporter Identifier,VALUE
GE_BrightCorner,39708.640000
DarkCorner,-0.731277
DarkCorner,-1.463333
DarkCorner,-3.654505
DarkCorner,-3.364403
DarkCorner,-0.955385
DarkCorner,-1.357808
DarkCorner,-0.632621
DarkCorner,0.968492
DarkCorner,0.662435
DarkCorner,-3.157729
A_24_P66027,65.987330
A_32_P77178,21.961340
A_23_P212522,2091.539000
A_24_P934473,11.196170
A_24_P9671,5557.458000
A_32_P29551,55.491540
A_24_P801451,115.185400
A_32_P30710,43123.130000
A_32_P89523,14.926000
A_24_P704878,16.560900
A_32_P86028,32094.880000
A_24_P470079,19.010850
A_23_P65830,1090.413000
A_23_P109143,6394.694000
A_24_P595567,0.481929
A_24_P391591,41.927400
A_24_P799245,-6.959535
A_24_P932757,-6.310358
A_24_P835500,59.875930
A_23_P54340,30.137340
A_23_P67555,257.208100
A_24_P286412,32.938380
A_24_P229084,-0.922709
A_23_P202696,688.418600
A_24_P927716,90.738990
A_23_P124837,87.550120
A_24_P329635,952.842200
AT_D_3,-7.285599
A_23_P148439,344.072800
A_23_P137931,-7.138361
A_23_P203819,5207.581000
A_32_P198868,-3.967498
A_24_P687,-4.084344
A_23_P253052,663.507700
A_32_P139302,26.467010
A_23_P201647,1253.399000
A_24_P350557,3.102879
A_23_P146584,338.209400
A_24_P289607,5.865937
A_32_P54289,77.121600
A_23_P77000,148.698500
A_23_P111020,117.650000
A_32_P103558,956.758500
A_32_P235289,23.552700
A_32_P22191,100.050700
A_24_P253251,2150.742000
A_24_P52168,80.436890
A_24_P530900,59.978400
A_23_P391894,6.182799
A_24_P209571,18667.970000
A_24_P148907,390.246400
A_24_P6825,2.865863
A_23_P149281,325.528000
A_23_P104098,72.623860
A_24_P151920,112.893000
A_24_P252223,642.816000
A_32_P141065,112.156200
A_23_P217015,455.869000
A_32_P188888,28.583380
A_23_P135381,891.465200
A_23_P151294,0.402160
A_32_P149011,111.585400
A_32_P156549,2362.234000
DarkCorner,-3.710343
DarkCorner,1.032600
DarkCorner,-0.690159
DarkCorner,0.950489
DarkCorner,4.382278
DarkCorner,-2.787318
DarkCorner,-5.487996
DarkCorner,-3.177792
DarkCorner,1.395326
GE_BrightCorner,41602.280000
GE_BrightCorner,41308.190000
GE_BrightCorner,34180.890000
DarkCorner,-3.135059
DarkCorner,2.413928
DarkCorner,-3.613641
DarkCorner,-3.230571
DarkCorner,-1.403276
DarkCorner,-2.733800
DarkCorner,-3.107278
DarkCorner,-3.179879
DarkCorner,-4.793901
A_23_P215419,27.105570
A_23_P145874,3.361305
AT_ssH_TR_5,25.911160
A_23_P127662,32.527440
A_23_P253029,1556.209000
A_32_P125233,32.621110
A_24_P298846,618.557000
A_23_P141315,555.786200
A_23_P87351,7860.515000
AT_ssH_PC_3,1256.371000
A_23_P155677,1333.790000
A_24_P938342,-4.541005
A_24_P131173,2.240386
A_32_P76091,188.104400
A_24_P50489,13004.960000
A_24_P276932,1648.452000
A_24_P838448,139.061800
A_23_P337746,36.324560
A_23_P216689,236.063100
A_24_P208897,2.419976
A_24_P42557,3.750470
(+)E1A_r60_3,8.721616
A_23_P93295,3.668955
A_24_P926770,352.357300
A_23_P67355,196.960100
A_23_P48487,61.248750
A_23_P204947,26051.640000
A_24_P50738,-0.875732
A_24_P624263,12.450020
A_23_P351328,11.390740
A_23_P129829,4710.910000
A_23_P142688,273.186300
A_32_P10665,53.775260
A_23_P53015,99.876930
A_23_P56855,1.950779
A_32_P184330,6.156655
A_24_P212086,4462.222000
A_24_P373475,0.918945
A_23_P107597,65.019000
ETG02_36680,1.859622
A_24_P394940,8.801409
A_24_P912617,1.794718
A_23_P152107,8519.378000
A_23_P97584,5110.731000
A_32_P146113,7.428193
(+)E1A_r60_a97,27346.870000
A_24_P305467,1094.630000
A_23_P426140,139.589100
A_24_P356721,18651.100000
A_23_P356755,5535.755000
A_23_P379550,394.626700
A_23_P345710,297.912000
A_24_P719096,4.741127
A_24_P343233,662.056300
A_23_P408787,-6.162624
A_23_P344655,-1.391732
A_23_P350678,-0.211391
A_23_P397933,5.445507
A_23_P145024,1413.981000
A_24_P104115,412.896000
A_23_P433829,96.089610
A_23_P110846,858.232100
A_24_P910381,30.694300
A_23_P110699,44.941200
DarkCorner,-3.755992
DarkCorner,-5.698439
DarkCorner,0.446643
DarkCorner,0.716782
DarkCorner,-4.909192
DarkCorner,-4.550338
DarkCorner,-2.914480
DarkCorner,-2.510224
DarkCorner,-0.555470
DarkCorner,2.002166
GE_BrightCorner,40152.140000
DarkCorner,6.268400
DarkCorner,-1.174937
DarkCorner,0.250337
DarkCorner,-3.188453
DarkCorner,-5.037025
DarkCorner,-2.801588
DarkCorner,-3.097765
DarkCorner,-4.262212
DarkCorner,-4.998696
DarkCorner,-1.988703
A_23_P60811,0.161741
A_23_P112327,3.120960
A_24_P344890,7.739764
A_23_P111381,772.876700
A_23_P48414,58.039750
A_32_P3518,-3.420503
A_32_P430743,8.689468
A_24_P405552,391.711900
A_23_P85015,4.206168
A_23_P215604,27.920540
A_23_P369815,28.693420
A_32_P174908,3095.527000
A_23_P47155,272.580900
A_23_P66211,61.992390
A_23_P14986,5716.710000
A_23_P146783,323.466900
A_24_P236008,811.842000
A_24_P228611,3.206336
A_24_P11900,4.648332
A_23_P419038,230.511000
A_23_P335143,-8.550159
A_23_P165078,1225.010000
A_23_P104484,-0.047309
A_23_P252145,60.835650
A_24_P363134,-4.343976
A_23_P315364,24.915600
A_24_P766854,-7.902542
A_23_P200425,274.022600
A_32_P93996,39.460560
A_23_P10561,1.047789
A_23_P384825,5.498241
A_32_P136427,276.409100
A_23_P155830,3485.295000
RC5,-7.177848
A_32_P230059,3115.997000
A_23_P63167,10.884700
A_23_P158461,14.190770
A_23_P75973,158.956400
A_24_P209204,10008.090000
A_32_P213091,1.520906
A_24_P119002,215.878500
A_24_P161086,1016.231000
A_32_P205913,140.928300
A_23_P337767,181.995900
ETG10_13482,-2.643296
A_32_P59010,385.107800
A_23_P427299,43.937710
A_23_P17655,368.911100
A_23_P164100,0.029176
A_23_P31725,0.218483
A_32_P66072,61.975060
A_23_P39454,4.027879
A_23_P67332,1011.632000
ETG04_27747,-2.983979
A_23_P205646,1912.512000
A_24_P157415,900.886700
A_23_P418493,1482.894000
A_24_P3415,773.661500
A_32_P136269,-3.455594
A_23_P39040,2619.199000
A_24_P295620,2954.559000
A_32_P146777,97.609230
A_24_P410639,1586.534000
A_23_P124384,16.380040
A_23_P125771,110.059000
DarkCorner,-1.940352
DarkCorner,-4.323613
DarkCorner,-2.652893
DarkCorner,-3.961579
DarkCorner,-5.437925
DarkCorner,-2.200629
DarkCorner,-0.531269
