Reporter Identifier	VALUE
GE_BrightCorner	3.734442e+004
DarkCorner	1.755846e+000
DarkCorner	-4.751573e-001
DarkCorner	-9.804600e-001
DarkCorner	-1.980004e+000
DarkCorner	-3.297202e+000
DarkCorner	-8.038698e-001
DarkCorner	-2.068654e+000
DarkCorner	-2.589318e+000
DarkCorner	-2.612522e+000
DarkCorner	-2.307140e+000
A_24_P66027	3.636708e+001
A_32_P77178	2.177134e+001
A_23_P212522	1.599823e+003
A_24_P934473	6.690470e+000
A_24_P9671	5.187978e+003
A_32_P29551	2.571488e+001
A_24_P801451	1.024414e+002
A_32_P30710	3.333657e+004
A_32_P89523	1.488065e+001
A_24_P704878	6.712502e+000
A_32_P86028	2.569354e+004
A_24_P470079	1.125912e+001
A_23_P65830	8.067101e+002
A_23_P109143	5.846856e+003
A_24_P595567	-1.380909e+000
A_24_P391591	3.300320e+001
A_24_P799245	-6.635558e+000
A_24_P932757	-6.457699e+000
A_24_P835500	1.179709e+002
A_23_P54340	1.142384e+001
A_23_P67555	2.105711e+002
A_24_P286412	3.266869e+001
A_24_P229084	-1.617896e+000
A_23_P202696	6.661659e+002
A_24_P927716	8.287469e+001
A_23_P124837	7.512034e+001
A_24_P329635	8.620372e+002
AT_D_3	-4.373565e+000
A_23_P148439	2.565401e+002
A_23_P137931	-4.245695e+000
A_23_P203819	3.682173e+003
A_32_P198868	-3.165363e+000
A_24_P687	-5.824172e+000
A_23_P253052	5.277684e+002
A_32_P139302	1.536599e+001
A_23_P201647	1.168985e+003
A_24_P350557	-7.524220e+000
A_23_P146584	3.029227e+002
A_24_P289607	-5.256239e+000
A_32_P54289	5.900777e+001
A_23_P77000	5.163209e+001
A_23_P111020	9.528275e+001
A_32_P103558	6.610248e+002
A_32_P235289	1.592196e+001
A_32_P22191	7.046117e+001
A_24_P253251	1.709837e+003
A_24_P52168	5.844080e+001
A_24_P530900	6.403399e+001
A_23_P391894	1.245094e+001
A_24_P209571	1.955546e+004
A_24_P148907	2.808177e+002
A_24_P6825	4.233889e+000
A_23_P149281	3.561934e+002
A_23_P104098	5.895057e+001
A_24_P151920	1.022034e+002
A_24_P252223	5.621733e+002
A_32_P141065	9.402501e+001
A_23_P217015	3.696565e+002
A_32_P188888	1.924384e+001
A_23_P135381	6.441628e+002
A_23_P151294	5.531940e+000
A_32_P149011	6.326299e+001
A_32_P156549	1.770699e+003
DarkCorner	-5.770224e+000
DarkCorner	4.062080e-001
DarkCorner	2.319437e+000
DarkCorner	1.631137e+000
DarkCorner	1.913061e+000
DarkCorner	-4.030504e+000
DarkCorner	-4.229256e+000
DarkCorner	-4.339190e+000
DarkCorner	-1.021017e+000
GE_BrightCorner	3.855942e+004
GE_BrightCorner	3.746542e+004
GE_BrightCorner	3.802361e+004
DarkCorner	-7.053919e-001
DarkCorner	-1.929271e+000
DarkCorner	-3.732632e+000
DarkCorner	-3.094853e+000
DarkCorner	-2.949215e+000
DarkCorner	-3.108329e+000
DarkCorner	-5.144087e+000
DarkCorner	-2.998679e+000
DarkCorner	-3.535237e+000
A_23_P215419	1.882756e+001
A_23_P145874	7.851646e+000
AT_ssH_TR_5	3.809926e+001
A_23_P127662	1.218387e+001
A_23_P253029	1.025688e+003
A_32_P125233	1.916520e+001
A_24_P298846	4.968541e+002
A_23_P141315	5.299967e+002
A_23_P87351	6.147002e+003
AT_ssH_PC_3	1.020427e+003
A_23_P155677	1.113645e+003
A_24_P938342	-4.667697e+000
A_24_P131173	1.395268e+000
A_32_P76091	2.617521e+002
A_24_P50489	1.240481e+004
A_24_P276932	1.570581e+003
A_24_P838448	1.264878e+002
A_23_P337746	2.209599e+001
A_23_P216689	3.428561e+002
A_24_P208897	-2.486631e+000
A_24_P42557	4.130217e-001
(+)E1A_r60_3	3.517158e+000
A_23_P93295	3.012454e+000
A_24_P926770	4.036262e+002
A_23_P67355	1.735670e+002
A_23_P48487	3.832407e+001
A_23_P204947	3.007776e+004
A_24_P50738	-8.105707e-002
A_24_P624263	3.700886e+000
A_23_P351328	6.558518e+000
A_23_P129829	4.077312e+003
A_23_P142688	3.163802e+002
A_32_P10665	5.533012e+001
A_23_P53015	1.042124e+002
A_23_P56855	2.047360e-001
A_32_P184330	6.943971e+000
A_24_P212086	5.249088e+003
A_24_P373475	-4.124985e+000
A_23_P107597	8.305493e+001
ETG02_36680	-5.278699e+000
A_24_P394940	2.194859e+000
A_24_P912617	-5.755897e+000
A_23_P152107	9.119962e+003
A_23_P97584	4.091684e+003
A_32_P146113	7.105294e+000
(+)E1A_r60_a97	1.569993e+004
A_24_P305467	9.099952e+002
A_23_P426140	1.976286e+002
A_24_P356721	1.690880e+004
A_23_P356755	4.248417e+003
A_23_P379550	6.369980e+002
A_23_P345710	2.809295e+002
A_24_P719096	4.945443e+000
A_24_P343233	4.670170e+002
A_23_P408787	-3.522413e+000
A_23_P344655	3.142515e+000
A_23_P350678	2.062637e+000
A_23_P397933	3.504167e-001
A_23_P145024	1.016825e+003
A_24_P104115	1.988132e+002
A_23_P433829	1.073848e+002
A_23_P110846	6.827018e+002
A_24_P910381	2.410592e+001
A_23_P110699	2.852546e+001
DarkCorner	-3.070431e+000
DarkCorner	2.125673e+000
DarkCorner	-2.494428e+000
DarkCorner	-5.053620e+000
DarkCorner	-2.947472e+000
DarkCorner	-7.637520e+000
DarkCorner	-6.260728e+000
DarkCorner	-4.923632e-001
DarkCorner	-2.224915e+000
DarkCorner	1.763927e+000
GE_BrightCorner	3.500218e+004
DarkCorner	1.730415e+001
DarkCorner	-1.016920e-001
DarkCorner	-1.446418e+000
DarkCorner	-9.212691e-001
DarkCorner	-2.761332e+000
DarkCorner	-2.072363e+000
DarkCorner	-4.025666e+000
DarkCorner	-3.629803e+000
DarkCorner	-3.323674e+000
DarkCorner	-2.937996e+000
A_23_P60811	-3.411810e-001
A_23_P112327	3.569993e+000
A_24_P344890	9.248586e+000
A_23_P111381	6.308666e+002
A_23_P48414	7.918658e+001
A_32_P3518	-4.287690e-001
A_32_P430743	5.659108e+000
A_24_P405552	4.501413e+002
A_23_P85015	7.314464e+000
A_23_P215604	4.527326e+001
A_23_P369815	1.817535e+001
A_32_P174908	2.336547e+003
A_23_P47155	3.026109e+002
A_23_P66211	3.725529e+001
A_23_P14986	3.403668e+003
A_23_P146783	2.067524e+002
A_24_P236008	8.112934e+002
A_24_P228611	5.415805e-001
A_24_P11900	5.152323e+000
A_23_P419038	2.504994e+002
A_23_P335143	-2.780812e+000
A_23_P165078	9.932258e+002
A_23_P104484	-7.171724e-001
A_23_P252145	6.377698e+001
A_24_P363134	-3.872590e+000
A_23_P315364	3.182593e+001
A_24_P766854	-4.523339e+000
A_23_P200425	2.376121e+002
A_32_P93996	3.269496e+001
A_23_P10561	1.265063e+000
A_23_P384825	7.154497e+000
A_32_P136427	2.955668e+002
A_23_P155830	2.995220e+003
RC5	-7.586604e+000
A_32_P230059	2.817375e+003
A_23_P63167	5.565700e+000
A_23_P158461	8.160474e+000
A_23_P75973	1.129162e+002
A_24_P209204	8.233668e+003
A_32_P213091	-4.083255e+000
A_24_P119002	1.700629e+002
A_24_P161086	7.474989e+002
A_32_P205913	1.130455e+002
A_23_P337767	8.661356e+001
ETG10_13482	-1.158513e+000
A_32_P59010	3.995320e+002
A_23_P427299	2.849878e+001
A_23_P17655	3.229024e+002
A_23_P164100	1.083213e-001
A_23_P31725	-2.315505e+000
A_32_P66072	1.796128e+001
A_23_P39454	-1.836624e+000
A_23_P67332	8.216020e+002
ETG04_27747	-4.604043e-001
A_23_P205646	1.704733e+003
A_24_P157415	8.258762e+002
A_23_P418493	1.283936e+003
A_24_P3415	5.002073e+002
A_32_P136269	-1.405631e+000
A_23_P39040	2.563423e+003
A_24_P295620	2.351537e+003
A_32_P146777	8.357786e+001
A_24_P410639	1.316409e+003
A_23_P124384	3.528313e+000
A_23_P125771	1.141767e+002
DarkCorner	-2.776755e+000
DarkCorner	-5.201512e+000
DarkCorner	-5.318861e+000
DarkCorner	-8.079903e+000
DarkCorner	-7.132598e+000
DarkCorner	-5.519102e+000
DarkCorner	-6.589098e+000
DarkCorner	4.370231e+000
DarkCorner	4.096898e+000
DarkCorner	5.953809e+002
DarkCorner	2.074202e-002
DarkCorner	-2.452651e+000
DarkCorner	-4.998337e-001
DarkCorner	-3.829422e+000
DarkCorner	-3.362741e+000
DarkCorner	-3.897381e+000
DarkCorner	-4.155025e+000
DarkCorner	-1.454427e+000
A_23_P93722	7.488117e+001
A_23_P127288	-1.999669e+000
A_23_P132294	1.159310e+004
A_24_P830006	9.662458e-001
A_24_P710866	4.748755e+001
A_23_P313640	6.033745e+002
A_24_P100368	2.388153e+002
A_32_P105397	2.539446e+002
A_24_P121271	7.693295e+002
A_32_P18838	1.669902e+002
A_23_P163099	9.575970e+001
A_24_P324783	-5.346239e-002
A_24_P144183	8.674638e+003
