Reporter Identifier	VALUE
GE_BrightCorner	6.921995e+004
DarkCorner	6.316406e+000
DarkCorner	-3.996005e-001
DarkCorner	-1.851153e+000
DarkCorner	-3.262721e+000
DarkCorner	4.034393e+000
DarkCorner	1.357580e+000
DarkCorner	3.992844e+000
DarkCorner	4.306266e+000
DarkCorner	2.908482e+000
DarkCorner	-2.205656e-001
A_24_P66027	9.588864e+001
A_32_P77178	4.107517e+001
A_23_P212522	2.669512e+003
A_24_P934473	1.981486e+001
A_24_P9671	8.886063e+003
A_32_P29551	7.435711e+001
A_24_P801451	2.228527e+002
A_32_P30710	3.642009e+004
A_32_P89523	3.289362e+001
A_24_P704878	1.841212e+001
A_32_P86028	3.727621e+004
A_24_P470079	4.439005e+001
A_23_P65830	1.395016e+003
A_23_P109143	6.987874e+003
A_24_P595567	5.156931e+000
A_24_P391591	8.465435e+001
A_24_P799245	-1.747617e+000
A_24_P932757	-1.628436e+000
A_24_P835500	1.179528e+002
A_23_P54340	3.308355e+001
A_23_P67555	3.686458e+002
A_24_P286412	4.491770e+001
A_24_P229084	5.865713e+000
A_23_P202696	1.001648e+003
A_24_P927716	1.570624e+002
A_23_P124837	1.639864e+002
A_24_P329635	1.355580e+003
AT_D_3	3.099846e+000
A_23_P148439	6.304287e+002
A_23_P137931	1.134561e+001
A_23_P203819	6.879484e+003
A_32_P198868	1.197652e+001
A_24_P687	1.000110e+001
A_23_P253052	1.239962e+003
A_32_P139302	4.898200e+001
A_23_P201647	2.538310e+003
A_24_P350557	1.677031e+000
A_23_P146584	3.895286e+002
A_24_P289607	6.020717e+000
A_32_P54289	6.728348e+001
A_23_P77000	1.317291e+002
A_23_P111020	1.684248e+002
A_32_P103558	9.652507e+002
A_32_P235289	3.417454e+001
A_32_P22191	1.238193e+002
A_24_P253251	2.528164e+003
A_24_P52168	1.064578e+002
A_24_P530900	1.057529e+002
A_23_P391894	1.777782e+001
A_24_P209571	3.144290e+004
A_24_P148907	3.691558e+002
A_24_P6825	8.564865e+000
A_23_P149281	1.103347e+003
A_23_P104098	1.119515e+002
A_24_P151920	1.586859e+002
A_24_P252223	1.214214e+003
A_32_P141065	1.604593e+002
A_23_P217015	5.565934e+002
A_32_P188888	4.417018e+001
A_23_P135381	1.249307e+003
A_23_P151294	1.299754e+001
A_32_P149011	1.589826e+002
A_32_P156549	2.934646e+003
DarkCorner	1.555932e+000
DarkCorner	-4.096560e+000
DarkCorner	2.857266e-001
DarkCorner	3.262573e+000
DarkCorner	-5.099891e+000
DarkCorner	5.732923e+000
DarkCorner	-8.688938e-001
DarkCorner	-1.264290e+000
DarkCorner	-3.718387e+000
GE_BrightCorner	6.903653e+004
GE_BrightCorner	7.123412e+004
GE_BrightCorner	6.627380e+004
DarkCorner	7.516346e+000
DarkCorner	3.844002e-001
DarkCorner	-9.831706e-001
DarkCorner	8.910319e-001
DarkCorner	4.912983e+000
DarkCorner	1.266843e+000
DarkCorner	-9.164072e-001
DarkCorner	1.041820e+000
DarkCorner	4.440998e+000
A_23_P215419	4.523494e+001
A_23_P145874	5.520640e+000
AT_ssH_TR_5	7.444402e+001
A_23_P127662	2.137497e+001
A_23_P253029	2.592145e+003
A_32_P125233	4.914965e+001
A_24_P298846	7.754580e+002
A_23_P141315	8.308393e+002
A_23_P87351	1.088986e+004
AT_ssH_PC_3	1.529122e+003
A_23_P155677	1.813763e+003
A_24_P938342	-4.257668e+000
A_24_P131173	1.623325e+001
A_32_P76091	2.727953e+002
A_24_P50489	1.376219e+004
A_24_P276932	3.325561e+003
A_24_P838448	1.539472e+002
A_23_P337746	7.295019e+001
A_23_P216689	5.308768e+002
A_24_P208897	6.522092e+000
A_24_P42557	8.777398e+000
(+)E1A_r60_3	1.634866e+001
A_23_P93295	1.661116e+001
A_24_P926770	1.195095e+003
A_23_P67355	3.429831e+002
A_23_P48487	8.300497e+001
A_23_P204947	3.273413e+004
A_24_P50738	7.261372e+000
A_24_P624263	2.534802e+001
A_23_P351328	2.640804e+001
A_23_P129829	6.856645e+003
A_23_P142688	6.327710e+002
A_32_P10665	7.445129e+001
A_23_P53015	2.548388e+002
A_23_P56855	1.162442e+001
A_32_P184330	1.735128e+001
A_24_P212086	7.167094e+003
A_24_P373475	-6.841202e+000
A_23_P107597	1.091295e+002
ETG02_36680	5.532411e+000
A_24_P394940	1.592832e+001
A_24_P912617	2.357841e+000
A_23_P152107	1.109725e+004
A_23_P97584	7.157898e+003
A_32_P146113	3.222519e+001
(+)E1A_r60_a97	2.243393e+004
A_24_P305467	1.274499e+003
A_23_P426140	2.767296e+002
A_24_P356721	2.504012e+004
A_23_P356755	7.388345e+003
A_23_P379550	1.256105e+003
A_23_P345710	5.899908e+002
A_24_P719096	1.377688e+001
A_24_P343233	1.038760e+003
A_23_P408787	6.192438e+000
A_23_P344655	1.971945e+001
A_23_P350678	1.095820e+001
A_23_P397933	1.063116e+001
A_23_P145024	2.392754e+003
A_24_P104115	5.242732e+002
A_23_P433829	1.471745e+002
A_23_P110846	1.143145e+003
A_24_P910381	3.577277e+001
A_23_P110699	5.423243e+001
DarkCorner	-2.033928e-001
DarkCorner	-4.244474e+000
DarkCorner	-5.680281e+000
DarkCorner	-3.114275e+000
DarkCorner	8.438369e+000
DarkCorner	2.962439e+000
DarkCorner	-2.097934e-002
DarkCorner	-2.055420e+000
DarkCorner	-5.295643e+000
DarkCorner	3.937300e-001
GE_BrightCorner	6.924678e+004
DarkCorner	8.147473e+000
DarkCorner	9.499088e+000
DarkCorner	-2.744322e+000
DarkCorner	-2.613484e+000
DarkCorner	1.165299e+000
DarkCorner	1.193347e+000
DarkCorner	1.872706e+000
DarkCorner	-7.005418e-001
DarkCorner	1.040541e+000
DarkCorner	-2.449502e+000
A_23_P60811	7.377463e+000
A_23_P112327	8.290287e+000
A_24_P344890	3.390108e+001
A_23_P111381	8.811007e+002
