Reporter Identifier	VALUE
GE_BrightCorner	4.790871e+004
DarkCorner	-7.586096e+000
DarkCorner	-5.949368e+000
DarkCorner	-7.885046e+000
DarkCorner	-4.989494e+000
DarkCorner	-6.079530e+000
DarkCorner	-6.734365e+000
DarkCorner	-3.986815e+000
DarkCorner	-8.969543e-001
DarkCorner	1.783419e+000
DarkCorner	3.897955e+000
A_24_P66027	4.048084e+001
A_32_P77178	2.792248e+001
A_23_P212522	2.067537e+003
A_24_P934473	2.163064e+001
A_24_P9671	6.073019e+003
A_32_P29551	4.565787e+001
A_24_P801451	1.156748e+002
A_32_P30710	3.926793e+004
A_32_P89523	2.412313e+001
A_24_P704878	1.073262e+001
A_32_P86028	3.281769e+004
A_24_P470079	2.921136e+001
A_23_P65830	1.003439e+003
A_23_P109143	6.182811e+003
A_24_P595567	4.402047e+000
A_24_P391591	4.247530e+001
A_24_P799245	1.257798e+000
A_24_P932757	9.506533e-001
A_24_P835500	1.246712e+002
A_23_P54340	2.677596e+001
A_23_P67555	2.468347e+002
A_24_P286412	4.235818e+001
A_24_P229084	1.328742e+001
A_23_P202696	7.865949e+002
A_24_P927716	1.099476e+002
A_23_P124837	1.026904e+002
A_24_P329635	6.670665e+002
AT_D_3	-8.850172e+000
A_23_P148439	3.164527e+002
A_23_P137931	-1.039391e+001
A_23_P203819	4.110157e+003
A_32_P198868	-6.721440e+000
A_24_P687	6.069245e+000
A_23_P253052	5.601865e+002
A_32_P139302	3.469361e+001
A_23_P201647	1.442543e+003
A_24_P350557	2.119424e+000
A_23_P146584	3.875761e+002
A_24_P289607	9.764500e-001
A_32_P54289	9.092253e+001
A_23_P77000	1.157145e+002
A_23_P111020	1.172296e+002
A_32_P103558	7.588202e+002
A_32_P235289	2.788215e+001
A_32_P22191	8.254791e+001
A_24_P253251	1.680363e+003
A_24_P52168	8.402649e+001
A_24_P530900	7.380762e+001
A_23_P391894	2.055764e+001
A_24_P209571	2.156468e+004
A_24_P148907	3.458804e+002
A_24_P6825	1.381088e+001
A_23_P149281	3.799826e+002
A_23_P104098	2.155037e+002
A_24_P151920	1.399941e+002
A_24_P252223	6.915128e+002
A_32_P141065	1.238055e+002
A_23_P217015	4.363005e+002
A_32_P188888	3.325015e+001
A_23_P135381	7.647861e+002
A_23_P151294	1.300773e+001
A_32_P149011	8.689087e+001
A_32_P156549	2.349439e+003
DarkCorner	1.094311e+001
DarkCorner	1.289918e+002
DarkCorner	2.198370e+001
DarkCorner	1.631386e+001
DarkCorner	1.203111e+001
DarkCorner	1.362623e+001
DarkCorner	1.194983e+001
DarkCorner	1.359863e+001
DarkCorner	1.189300e+001
GE_BrightCorner	4.356382e+004
GE_BrightCorner	4.372648e+004
GE_BrightCorner	4.982589e+004
