Reporter Identifier	VALUE
GE_BrightCorner	7.571760e+004
DarkCorner	1.187407e+000
DarkCorner	4.463221e-002
DarkCorner	4.572853e-001
DarkCorner	2.440419e+000
DarkCorner	-7.076855e-001
DarkCorner	-1.950038e+000
DarkCorner	1.528393e+000
DarkCorner	2.284022e-001
DarkCorner	2.118811e+001
DarkCorner	1.905865e+000
A_24_P66027	3.695438e+001
A_32_P77178	1.939596e+001
A_23_P212522	1.161433e+003
A_24_P934473	1.623174e+001
A_24_P9671	6.075791e+003
A_32_P29551	8.145558e+001
A_24_P801451	6.775479e+001
A_32_P30710	3.479608e+004
A_32_P89523	1.742512e+001
A_24_P704878	1.414272e+001
A_32_P86028	2.035716e+004
A_24_P470079	2.865788e+001
A_23_P65830	7.233767e+002
A_23_P109143	3.516455e+003
A_24_P595567	8.732947e+000
A_24_P391591	7.342289e+001
A_24_P799245	-1.889919e+000
A_24_P932757	-3.959610e+000
A_24_P835500	9.515504e+001
A_23_P54340	2.042534e+001
A_23_P67555	3.370365e+002
A_24_P286412	6.044545e+001
A_24_P229084	3.176995e+000
A_23_P202696	5.169463e+002
A_24_P927716	1.471006e+002
A_23_P124837	4.292971e+001
A_24_P329635	1.314120e+003
AT_D_3	5.141885e+000
A_23_P148439	7.110232e+002
A_23_P137931	-3.442632e-001
A_23_P203819	4.608516e+003
A_32_P198868	4.376088e+000
A_24_P687	-5.425617e-001
A_23_P253052	8.540671e+002
A_32_P139302	4.119230e+001
A_23_P201647	1.052497e+003
A_24_P350557	-1.517535e+000
A_23_P146584	2.882877e+002
A_24_P289607	-2.971698e+000
A_32_P54289	1.724308e+002
A_23_P77000	1.031682e+002
A_23_P111020	7.988922e+001
A_32_P103558	4.385692e+002
A_32_P235289	2.106532e+001
A_32_P22191	9.855298e+001
A_24_P253251	1.237194e+003
A_24_P52168	7.026148e+001
A_24_P530900	4.932875e+001
A_23_P391894	8.933395e+000
A_24_P209571	8.991303e+003
A_24_P148907	4.640414e+002
A_24_P6825	5.254978e+000
A_23_P149281	4.806026e+002
A_23_P104098	2.434637e+002
A_24_P151920	8.668652e+001
A_24_P252223	5.560537e+002
A_32_P141065	1.137343e+002
A_23_P217015	6.611154e+002
A_32_P188888	2.593370e+001
A_23_P135381	9.570359e+002
A_23_P151294	3.959838e+000
A_32_P149011	1.000323e+002
A_32_P156549	2.232904e+003
DarkCorner	-7.656751e-001
DarkCorner	1.630776e-001
DarkCorner	-2.721402e+000
DarkCorner	-1.389068e+000
DarkCorner	-9.153859e-001
DarkCorner	-1.199785e+000
DarkCorner	1.070995e+000
DarkCorner	-2.042180e+000
DarkCorner	9.395102e-001
GE_BrightCorner	8.049388e+004
GE_BrightCorner	8.347054e+004
GE_BrightCorner	7.971672e+004
DarkCorner	1.081539e+000
DarkCorner	-2.731743e-001
DarkCorner	6.884567e-001
DarkCorner	1.288209e+000
DarkCorner	-1.366186e-002
DarkCorner	-8.846969e-001
DarkCorner	-1.104653e-001
DarkCorner	-2.494122e+000
DarkCorner	-3.058063e+000
A_23_P215419	3.839528e+001
A_23_P145874	4.839682e+000
AT_ssH_TR_5	1.682590e+001
A_23_P127662	4.845738e+001
A_23_P253029	1.408251e+003
A_32_P125233	2.826766e+001
A_24_P298846	3.896962e+002
A_23_P141315	5.924141e+002
