Reporter Identifier	VALUE
GE_BrightCorner	4.732360e+004
DarkCorner	2.772274e+000
DarkCorner	-5.506442e-001
DarkCorner	4.259877e-001
DarkCorner	-2.107587e-001
DarkCorner	2.381443e+000
DarkCorner	-1.153137e+000
DarkCorner	-5.436307e-001
DarkCorner	-1.109271e+000
DarkCorner	1.079793e+000
DarkCorner	-1.384015e+000
A_24_P66027	4.324425e+001
A_32_P77178	3.708009e+001
A_23_P212522	1.841779e+003
A_24_P934473	1.723037e+001
A_24_P9671	4.537490e+003
A_32_P29551	4.978229e+001
A_24_P801451	9.093703e+001
A_32_P30710	3.957120e+004
A_32_P89523	2.638687e+001
A_24_P704878	9.368625e+000
A_32_P86028	2.566659e+004
A_24_P470079	1.796310e+001
A_23_P65830	9.410571e+002
A_23_P109143	4.244798e+003
A_24_P595567	3.682736e+000
A_24_P391591	7.215682e+001
A_24_P799245	-2.943817e+000
A_24_P932757	-4.788363e+000
A_24_P835500	8.082801e+001
A_23_P54340	3.099016e+001
A_23_P67555	2.112469e+002
A_24_P286412	6.485635e+001
A_24_P229084	1.630006e+000
A_23_P202696	4.540707e+002
A_24_P927716	1.049949e+002
A_23_P124837	6.831376e+001
A_24_P329635	8.889573e+002
AT_D_3	-4.167297e+000
A_23_P148439	3.179343e+002
A_23_P137931	-2.145649e+000
A_23_P203819	4.744225e+003
A_32_P198868	5.301729e-003
A_24_P687	1.757729e+000
A_23_P253052	6.864760e+002
A_32_P139302	3.689937e+001
A_23_P201647	1.065449e+003
A_24_P350557	-3.857504e+000
A_23_P146584	2.320409e+002
A_24_P289607	-3.512616e+000
A_32_P54289	1.322120e+002
A_23_P77000	1.091387e+002
A_23_P111020	1.076494e+002
A_32_P103558	4.500719e+002
A_32_P235289	2.789397e+001
A_32_P22191	8.275315e+001
A_24_P253251	1.212446e+003
A_24_P52168	7.724984e+001
A_24_P530900	4.328858e+001
A_23_P391894	6.414418e+000
A_24_P209571	1.235130e+004
A_24_P148907	3.930352e+002
A_24_P6825	1.622053e+001
A_23_P149281	3.318270e+002
A_23_P104098	8.829686e+001
A_24_P151920	1.094868e+002
A_24_P252223	5.317220e+002
A_32_P141065	2.008522e+002
A_23_P217015	4.661668e+002
A_32_P188888	5.032908e+001
A_23_P135381	1.000022e+003
A_23_P151294	5.907506e+000
A_32_P149011	1.019067e+002
A_32_P156549	2.026444e+003
DarkCorner	9.351686e+000
DarkCorner	8.334928e+000
DarkCorner	8.498556e+000
DarkCorner	1.520117e+001
DarkCorner	7.888918e+000
DarkCorner	8.510790e+000
DarkCorner	4.802123e+000
DarkCorner	2.659961e+000
DarkCorner	1.548300e+000
GE_BrightCorner	5.144002e+004
GE_BrightCorner	5.062953e+004
GE_BrightCorner	5.051149e+004
DarkCorner	-1.756945e-001
DarkCorner	-1.532820e+000
DarkCorner	-2.701034e+000
DarkCorner	-3.477723e-001
DarkCorner	1.704608e+000
DarkCorner	5.367401e-001
DarkCorner	1.416743e+000
DarkCorner	-3.911693e-001
DarkCorner	-5.015169e-001
A_23_P215419	3.311938e+001
A_23_P145874	1.849409e+001
AT_ssH_TR_5	2.056336e+001
A_23_P127662	3.331978e+001
A_23_P253029	1.665049e+003
A_32_P125233	4.090081e+001
A_24_P298846	4.576877e+002
A_23_P141315	5.145284e+002
A_23_P87351	5.844999e+003
AT_ssH_PC_3	8.765724e+002
A_23_P155677	1.050044e+003
A_24_P938342	-4.791237e+000
A_24_P131173	1.167467e+001
A_32_P76091	1.476745e+002
A_24_P50489	9.195085e+003
A_24_P276932	1.651188e+003
A_24_P838448	1.562904e+002
A_23_P337746	3.504814e+001
A_23_P216689	3.494794e+002
A_24_P208897	-1.204216e+000
A_24_P42557	5.172341e+000
(+)E1A_r60_3	9.042514e+000
A_23_P93295	1.367766e+001
A_24_P926770	3.267521e+002
A_23_P67355	2.523360e+002
A_23_P48487	6.465486e+001
A_23_P204947	2.330127e+004
A_24_P50738	2.826786e+000
A_24_P624263	1.322659e+001
A_23_P351328	1.082580e+001
A_23_P129829	4.692664e+003
A_23_P142688	2.315355e+002
A_32_P10665	7.207561e+001
A_23_P53015	1.476396e+002
A_23_P56855	5.761682e+000
A_32_P184330	9.846074e+000
A_24_P212086	3.141122e+003
A_24_P373475	-8.744594e+000
A_23_P107597	3.335389e+001
ETG02_36680	-2.235745e+000
A_24_P394940	5.971356e+000
A_24_P912617	-3.109032e+000
A_23_P152107	6.082479e+003
A_23_P97584	4.218190e+003
A_32_P146113	1.978074e+001
(+)E1A_r60_a97	2.781772e+004
A_24_P305467	8.795966e+002
A_23_P426140	1.136866e+002
A_24_P356721	1.534150e+004
A_23_P356755	5.631823e+003
A_23_P379550	3.081562e+002
A_23_P345710	3.336301e+002
