Reporter Identifier	VALUE
GE_BrightCorner	2.647409e+004
DarkCorner	1.647599e+002
DarkCorner	2.432768e+002
DarkCorner	1.796349e+002
DarkCorner	7.593599e-001
DarkCorner	-1.921027e+000
DarkCorner	-3.560984e+000
DarkCorner	-3.198219e+000
DarkCorner	-2.413485e+000
DarkCorner	-2.728972e+000
DarkCorner	-2.921009e+000
A_24_P66027	6.583932e+001
A_32_P77178	2.789060e+001
A_23_P212522	2.365124e+003
A_24_P934473	1.759106e+001
A_24_P9671	6.516467e+003
A_32_P29551	6.971370e+001
A_24_P801451	1.321275e+002
A_32_P30710	4.683236e+004
A_32_P89523	1.865689e+001
A_24_P704878	1.605916e+001
A_32_P86028	3.486710e+004
A_24_P470079	1.708797e+001
A_23_P65830	1.156496e+003
A_23_P109143	7.557877e+003
A_24_P595567	-3.157629e-001
A_24_P391591	4.853053e+001
A_24_P799245	-7.326690e+000
A_24_P932757	-9.044691e+000
A_24_P835500	5.817383e+001
A_23_P54340	3.283386e+001
A_23_P67555	2.599055e+002
A_24_P286412	4.187640e+001
A_24_P229084	2.606675e+000
A_23_P202696	7.986570e+002
A_24_P927716	8.449801e+001
A_23_P124837	1.066056e+002
A_24_P329635	1.083284e+003
AT_D_3	-2.549049e+000
A_23_P148439	3.070658e+002
A_23_P137931	-5.454905e+000
A_23_P203819	5.500327e+003
A_32_P198868	2.417757e-001
A_24_P687	-1.682698e+000
A_23_P253052	6.502908e+002
A_32_P139302	4.088701e+001
A_23_P201647	1.288494e+003
A_24_P350557	1.946752e+001
A_23_P146584	3.850875e+002
A_24_P289607	7.578955e+000
A_32_P54289	1.055217e+002
A_23_P77000	1.790355e+002
A_23_P111020	1.589047e+002
A_32_P103558	8.825706e+002
A_32_P235289	3.704916e+001
A_32_P22191	1.225637e+002
A_24_P253251	2.057932e+003
A_24_P52168	1.029729e+002
A_24_P530900	8.242375e+001
A_23_P391894	2.261170e+001
A_24_P209571	1.960084e+004
A_24_P148907	3.701895e+002
A_24_P6825	1.672166e+001
A_23_P149281	3.394097e+002
A_23_P104098	8.733804e+001
A_24_P151920	1.387198e+002
A_24_P252223	6.566008e+002
A_32_P141065	1.391166e+002
A_23_P217015	5.448680e+002
A_32_P188888	4.029576e+001
A_23_P135381	9.444539e+002
A_23_P151294	1.827092e+001
A_32_P149011	1.112587e+002
A_32_P156549	2.409624e+003
DarkCorner	9.912280e+000
DarkCorner	1.149820e+001
DarkCorner	1.126056e+001
DarkCorner	1.379305e+001
DarkCorner	1.229100e+001
DarkCorner	1.114013e+001
DarkCorner	1.273647e+001
DarkCorner	1.155924e+001
DarkCorner	1.380687e+001
GE_BrightCorner	4.406657e+004
GE_BrightCorner	4.477297e+004
GE_BrightCorner	2.511273e+004
DarkCorner	1.459031e+002
DarkCorner	-3.793784e+000
DarkCorner	-2.189778e+000
DarkCorner	-2.684563e+000
DarkCorner	1.032095e-001
DarkCorner	-2.863767e+000
DarkCorner	-3.357960e+000
DarkCorner	-2.537305e+000
DarkCorner	-4.510982e+000
A_23_P215419	3.851297e+001
A_23_P145874	3.869012e+000
AT_ssH_TR_5	4.237212e+001
A_23_P127662	3.727524e+001
A_23_P253029	1.550635e+003
A_32_P125233	2.404722e+001
A_24_P298846	7.282788e+002
A_23_P141315	5.752048e+002
A_23_P87351	8.637297e+003
AT_ssH_PC_3	1.256507e+003
A_23_P155677	1.649275e+003
A_24_P938342	-5.852949e+000
A_24_P131173	8.766835e+000
A_32_P76091	2.355824e+002
A_24_P50489	1.480101e+004
A_24_P276932	2.132922e+003
A_24_P838448	1.514840e+002
A_23_P337746	3.255707e+001
A_23_P216689	4.162545e+002
A_24_P208897	-3.157188e+000
A_24_P42557	4.124785e+000
(+)E1A_r60_3	6.630554e+000
A_23_P93295	7.517184e+000
A_24_P926770	4.562421e+002
A_23_P67355	2.216076e+002
A_23_P48487	7.256035e+001
A_23_P204947	3.187945e+004
A_24_P50738	3.253798e+000
A_24_P624263	1.701207e+001
A_23_P351328	1.116453e+001
A_23_P129829	5.092384e+003
A_23_P142688	2.973074e+002
A_32_P10665	8.577488e+001
A_23_P53015	1.220789e+002
A_23_P56855	2.159672e+001
A_32_P184330	2.388859e+001
A_24_P212086	5.121777e+003
A_24_P373475	5.839618e+000
A_23_P107597	8.436929e+001
ETG02_36680	1.304175e+001
A_24_P394940	2.222176e+001
A_24_P912617	1.799386e+001
A_23_P152107	9.080784e+003
A_23_P97584	5.076895e+003
A_32_P146113	3.429015e+001
(+)E1A_r60_a97	2.313956e+004
A_24_P305467	1.092023e+003
A_23_P426140	1.832654e+002
A_24_P356721	1.852472e+004
A_23_P356755	5.711173e+003
A_23_P379550	4.343094e+002
A_23_P345710	3.451892e+002
A_24_P719096	2.067287e+001
A_24_P343233	7.661631e+002
A_23_P408787	1.015514e+001
A_23_P344655	1.788104e+001
A_23_P350678	1.403232e+001
A_23_P397933	1.917612e+001
A_23_P145024	1.437688e+003
A_24_P104115	5.277819e+002
A_23_P433829	1.338358e+002
A_23_P110846	9.537020e+002
A_24_P910381	6.656425e+001
A_23_P110699	5.853280e+001
DarkCorner	1.012069e+001
DarkCorner	1.026207e+001
DarkCorner	9.234831e+000
DarkCorner	1.014068e+001
DarkCorner	1.534932e+001
DarkCorner	6.690143e+000
DarkCorner	1.063733e+001
DarkCorner	8.585687e+000
DarkCorner	8.125099e+000
DarkCorner	1.660838e+001
GE_BrightCorner	4.228848e+004
DarkCorner	1.487780e+002
DarkCorner	-3.608507e-001
DarkCorner	2.131356e+000
DarkCorner	-2.803950e+000
DarkCorner	-2.392799e-001
DarkCorner	-5.231115e+000
DarkCorner	-2.121360e+000
DarkCorner	-4.296125e+000
DarkCorner	-3.322446e+000
DarkCorner	-2.100355e+000
A_23_P60811	2.999000e+000
A_23_P112327	8.767579e+000
A_24_P344890	1.252692e+001
A_23_P111381	8.172122e+002
A_23_P48414	7.520320e+001
A_32_P3518	4.112302e-001
A_32_P430743	7.985442e+000
A_24_P405552	4.923286e+002
A_23_P85015	9.684233e+000
A_23_P215604	3.224912e+001
A_23_P369815	4.238085e+001
A_32_P174908	3.476942e+003
A_23_P47155	3.197222e+002
A_23_P66211	6.780143e+001
A_23_P14986	6.193182e+003
A_23_P146783	4.031114e+002
A_24_P236008	1.028281e+003
A_24_P228611	1.062558e+001
A_24_P11900	1.344124e+001
A_23_P419038	2.631308e+002
A_23_P335143	-6.043168e+000
A_23_P165078	1.486929e+003
A_23_P104484	2.083211e+000
A_23_P252145	6.281841e+001
A_24_P363134	2.883582e-001
A_23_P315364	3.136394e+001
A_24_P766854	-4.280925e+000
A_23_P200425	3.017585e+002
A_32_P93996	4.495938e+001
A_23_P10561	-6.729778e-002
A_23_P384825	1.639199e+001
A_32_P136427	3.330593e+002
A_23_P155830	3.872712e+003
RC5	7.981713e+000
A_32_P230059	3.098359e+003
A_23_P63167	3.087043e+001
A_23_P158461	2.307420e+001
A_23_P75973	2.032196e+002
A_24_P209204	1.056327e+004
A_32_P213091	1.705651e+001
A_24_P119002	2.409089e+002
A_24_P161086	1.354610e+003
A_32_P205913	1.661625e+002
A_23_P337767	1.742618e+002
ETG10_13482	1.194063e+001
A_32_P59010	4.685389e+002
A_23_P427299	6.836664e+001
A_23_P17655	3.807544e+002
A_23_P164100	2.115623e+001
A_23_P31725	1.100532e+001
A_32_P66072	5.466937e+001
A_23_P39454	1.924584e+001
A_23_P67332	1.070112e+003
ETG04_27747	1.113588e+001
A_23_P205646	2.274971e+003
A_24_P157415	1.013975e+003
A_23_P418493	1.423198e+003
A_24_P3415	9.449719e+002
A_32_P136269	1.179049e+001
A_23_P39040	2.699229e+003
A_24_P295620	2.778279e+003
A_32_P146777	1.166732e+002
A_24_P410639	1.592401e+003
A_23_P124384	3.134028e+001
A_23_P125771	1.338050e+002
DarkCorner	6.187536e+001
DarkCorner	1.058273e+001
DarkCorner	9.884804e+000
DarkCorner	8.160413e+000
DarkCorner	9.167684e+000
DarkCorner	8.644470e+000
DarkCorner	1.279321e+001
DarkCorner	9.528206e+000
DarkCorner	3.809788e+000
DarkCorner	-1.093586e+000
DarkCorner	1.314849e+000
DarkCorner	-1.754724e+000
DarkCorner	-1.909221e+000
DarkCorner	-7.320789e-001
DarkCorner	-4.109057e+000
DarkCorner	-3.988885e+000
DarkCorner	-4.520908e+000
DarkCorner	-3.342039e+000
A_23_P93722	1.488310e+002
A_23_P127288	-2.013636e+000
A_23_P132294	1.769383e+004
A_24_P830006	1.075079e+001
A_24_P710866	1.670592e+002
A_23_P313640	7.341627e+002
A_24_P100368	3.003566e+002
A_32_P105397	3.342635e+002
A_24_P121271	1.051245e+003
A_32_P18838	2.951366e+002
A_23_P163099	9.528583e+001
A_24_P324783	9.760418e+000
A_24_P144183	1.256221e+004
A_23_P8625	1.261136e+001
A_24_P124550	3.457669e+001
A_23_P92842	3.315196e+003
A_23_P7033	3.700651e+003
A_23_P130865	3.267541e+002
A_23_P33809	3.749432e+003
A_23_P367071	6.522625e+001
A_24_P50437	5.295749e+003
A_32_P66674	8.843642e+000
A_24_P214552	1.316039e+001
A_23_P95050	1.665309e+002
A_23_P99452	4.638028e-001
A_23_P98900	3.126529e+002
A_32_P19917	6.625309e+001
A_24_P897997	3.894537e+001
A_23_P107211	2.747225e+002
A_32_P175715	9.984369e+000
A_23_P348138	3.225134e+002
A_24_P489105	4.504616e+001
A_32_P202587	1.211143e+002
A_23_P355075	7.027037e+001
A_32_P93584	3.543018e+001
A_32_P208200	3.879767e+001
A_32_P162416	8.479243e+001
A_32_P79103	4.729465e+001
A_24_P28657	2.631772e+002
A_23_P99044	6.366706e+001
A_24_P509948	1.095922e+002
A_24_P397204	1.947117e+002
A_23_P28834	1.590547e+003
A_23_P251868	1.115094e+001
A_23_P202156	1.147403e+002
RC1	7.493727e+000
A_24_P289954	2.058358e+001
A_23_P33927	1.635672e+002
A_23_P56798	1.669380e+003
A_23_P327307	1.625826e+002
A_23_P170337	3.093062e+003
A_24_P182586	4.418268e+002
A_23_P416766	1.095149e+001
A_23_P363831	7.272463e+002
A_24_P144625	4.913753e+001
A_24_P913828	1.578259e+002
A_23_P329286	2.468763e+002
A_23_P18913	2.478454e+001
A_23_P420218	9.026489e+001
A_23_P92025	5.887868e+002
A_32_P187234	2.746333e+001
A_32_P204795	6.291737e+001
A_23_P156996	9.855255e+001
A_24_P579439	4.520513e+002
A_32_P89827	9.114742e+001
A_23_P201538	2.542507e+003
A_24_P366535	1.606612e+003
DarkCorner	1.849076e+001
DarkCorner	9.097664e+000
DarkCorner	8.717630e+000
DarkCorner	9.687318e+000
DarkCorner	1.053513e+001
DarkCorner	8.362278e+000
DarkCorner	9.756112e+000
DarkCorner	5.714817e+000
DarkCorner	1.130853e+001
DarkCorner	2.656529e+000
DarkCorner	3.119856e+000
DarkCorner	-2.407467e+000
DarkCorner	1.461045e+000
DarkCorner	-1.623355e-001
DarkCorner	-2.354571e-001
DarkCorner	-3.140262e+000
DarkCorner	-3.539065e+000
DarkCorner	-5.096065e+000
A_23_P113692	-5.680178e-001
A_23_P55518	2.191719e+002
A_23_P219176	1.667166e+003
A_24_P263937	9.816137e+002
A_32_P181452	5.656560e+001
A_24_P236956	1.172963e+004
A_24_P33048	1.677787e+002
A_24_P304419	2.086243e+000
A_23_P65930	1.884398e+003
A_23_P74653	1.870753e+003
A_23_P214059	3.187110e+003
A_23_P321959	5.465360e+003
A_23_P127322	1.300803e+001
A_23_P31006	5.242441e+001
A_23_P157669	5.102696e+004
A_24_P29703	4.336977e+002
A_24_P289834	6.388891e+001
A_23_P122052	1.126155e+002
A_23_P120378	3.710154e-001
A_23_P77971	3.599583e+001
A_24_P257022	1.195579e+002
A_23_P61919	-9.838347e+000
A_23_P134454	7.474487e+003
A_23_P43765	9.815912e+002
A_32_P210622	7.724181e+000
A_24_P100627	-7.096149e+000
A_23_P16817	2.778676e+003
A_23_P125423	1.332719e+002
A_32_P181593	1.735540e+001
A_23_P257763	5.242847e+001
A_23_P163787	1.003132e+001
A_24_P876152	5.832731e+000
A_23_P110433	1.525496e+003
A_23_P145016	1.576724e+003
A_23_P94563	2.673859e+001
A_23_P53724	2.840317e+001
A_23_P166848	2.613368e+001
A_32_P64286	7.740376e+000
A_32_P112881	9.610776e+003
A_23_P96008	1.118079e+003
A_32_P155721	2.310417e+001
A_32_P137632	1.726028e+002
AT_W_5	1.427829e+001
A_23_P97123	7.937832e+002
A_23_P69513	1.838777e+002
A_24_P195205	2.051382e+002
A_24_P914208	1.381085e+003
A_24_P925709	7.624527e+002
A_24_P226755	1.444476e+001
A_23_P83175	1.286787e+002
A_24_P322426	5.108161e+002
A_24_P522399	1.144740e+001
A_23_P398947	1.078727e+001
A_23_P67661	4.088178e+001
A_24_P23951	1.172260e+003
A_23_P149998	9.183985e+001
A_23_P40433	4.728081e+001
A_23_P11507	4.024855e+002
A_23_P53397	1.482999e+002
A_23_P345799	6.216791e+001
A_23_P25097	1.766089e+003
