Reporter Identifier	VALUE
GE_BrightCorner	3.737088e+004
DarkCorner	3.106006e+001
DarkCorner	2.402912e+001
DarkCorner	1.561472e+001
DarkCorner	1.775608e+001
DarkCorner	2.231006e+001
DarkCorner	1.719492e+001
DarkCorner	1.957143e+001
DarkCorner	2.641374e+001
DarkCorner	1.790433e+001
DarkCorner	1.523593e+001
A_24_P66027	4.107409e+001
A_32_P77178	3.429274e+001
A_23_P212522	1.756054e+003
A_24_P934473	2.613487e+001
A_24_P9671	5.483561e+003
A_32_P29551	5.538285e+001
A_24_P801451	1.169108e+002
A_32_P30710	3.142074e+004
A_32_P89523	2.365106e+001
A_24_P704878	2.425235e+001
A_32_P86028	2.761959e+004
A_24_P470079	2.931170e+001
A_23_P65830	1.145713e+003
A_23_P109143	4.990921e+003
A_24_P595567	1.170676e+001
A_24_P391591	7.464851e+001
A_24_P799245	2.081003e+001
A_24_P932757	2.325120e+001
A_24_P835500	9.596336e+001
A_23_P54340	2.829635e+001
A_23_P67555	2.662425e+002
A_24_P286412	5.436922e+001
A_24_P229084	2.571394e+001
A_23_P202696	6.771842e+002
A_24_P927716	1.367707e+002
A_23_P124837	8.362912e+001
A_24_P329635	1.183258e+003
AT_D_3	1.689235e+001
A_23_P148439	4.268981e+002
A_23_P137931	2.158642e+001
A_23_P203819	6.110836e+003
A_32_P198868	2.116297e+001
A_24_P687	2.159447e+001
A_23_P253052	1.017753e+003
A_32_P139302	5.553819e+001
A_23_P201647	1.724922e+003
A_24_P350557	1.763039e+001
A_23_P146584	2.758931e+002
A_24_P289607	1.364906e+001
A_32_P54289	6.671461e+001
A_23_P77000	9.433677e+001
A_23_P111020	1.106229e+002
A_32_P103558	7.079464e+002
A_32_P235289	4.165591e+001
A_32_P22191	1.109050e+002
A_24_P253251	2.057652e+003
A_24_P52168	9.983885e+001
A_24_P530900	7.064196e+001
A_23_P391894	3.072824e+001
A_24_P209571	1.859677e+004
A_24_P148907	1.241196e+002
A_24_P6825	2.086421e+001
A_23_P149281	5.149198e+002
A_23_P104098	8.143798e+001
