Reporter Identifier	VALUE
GE_BrightCorner	5.382601e+004
DarkCorner	2.468986e+001
DarkCorner	1.410191e+001
DarkCorner	6.196046e+000
DarkCorner	4.586781e+000
DarkCorner	5.048853e+000
DarkCorner	5.233360e+000
DarkCorner	1.088438e+001
DarkCorner	1.672019e+001
DarkCorner	1.627836e+001
DarkCorner	1.826168e+001
A_24_P66027	1.378794e+002
A_32_P77178	4.819780e+001
A_23_P212522	1.878057e+003
A_24_P934473	3.358194e+001
A_24_P9671	6.541101e+003
A_32_P29551	9.710050e+001
A_24_P801451	1.415759e+002
A_32_P30710	5.341208e+004
A_32_P89523	5.924669e+001
A_24_P704878	4.215454e+001
A_32_P86028	3.504123e+004
A_24_P470079	2.888424e+001
A_23_P65830	1.118705e+003
A_23_P109143	6.295041e+003
A_24_P595567	1.060167e+001
A_24_P391591	4.696151e+001
A_24_P799245	6.506304e+000
A_24_P932757	9.050169e+000
A_24_P835500	1.064237e+002
A_23_P54340	4.286174e+001
A_23_P67555	2.662714e+002
A_24_P286412	5.145139e+001
A_24_P229084	1.394959e+001
A_23_P202696	6.596742e+002
A_24_P927716	1.116789e+002
A_23_P124837	1.078434e+002
A_24_P329635	1.187021e+003
AT_D_3	1.225187e+000
A_23_P148439	3.876053e+002
A_23_P137931	3.203287e+000
A_23_P203819	5.513146e+003
A_32_P198868	5.305106e+000
A_24_P687	8.097522e+000
A_23_P253052	7.992898e+002
A_32_P139302	3.659139e+001
A_23_P201647	1.222610e+003
A_24_P350557	9.026048e+000
A_23_P146584	3.306025e+002
A_24_P289607	8.059171e+000
A_32_P54289	1.089810e+002
A_23_P77000	1.410891e+002
A_23_P111020	1.471912e+002
A_32_P103558	9.093414e+002
A_32_P235289	2.875361e+001
A_32_P22191	1.326246e+002
A_24_P253251	1.950945e+003
A_24_P52168	8.591500e+001
A_24_P530900	7.049582e+001
A_23_P391894	1.693419e+001
A_24_P209571	1.643226e+004
A_24_P148907	4.699766e+002
A_24_P6825	1.323292e+001
A_23_P149281	4.780302e+002
A_23_P104098	8.635816e+001
A_24_P151920	1.030605e+002
A_24_P252223	6.899213e+002
A_32_P141065	1.124627e+002
A_23_P217015	6.206706e+002
A_32_P188888	3.778453e+001
A_23_P135381	9.243016e+002
A_23_P151294	6.755001e+001
A_32_P149011	1.498197e+002
A_32_P156549	2.047999e+003
DarkCorner	1.007348e+001
DarkCorner	8.360717e+000
DarkCorner	9.222576e+000
DarkCorner	6.436857e+000
DarkCorner	6.336935e+001
DarkCorner	3.888495e+000
DarkCorner	1.171705e+001
DarkCorner	1.248338e+001
DarkCorner	2.635994e+001
GE_BrightCorner	5.154444e+004
GE_BrightCorner	5.151697e+004
GE_BrightCorner	5.515332e+004
DarkCorner	7.217459e+000
DarkCorner	1.206221e+000
DarkCorner	-7.071021e+000
DarkCorner	-5.139568e+000
DarkCorner	-3.289440e+000
DarkCorner	4.954054e+000
DarkCorner	9.200322e+000
DarkCorner	5.944379e+000
DarkCorner	9.324421e+000
A_23_P215419	3.962393e+001
A_23_P145874	1.680693e+001
AT_ssH_TR_5	6.009531e+001
A_23_P127662	4.997011e+001
A_23_P253029	1.635937e+003
A_32_P125233	5.381921e+001
A_24_P298846	6.158713e+002
A_23_P141315	5.706401e+002
A_23_P87351	9.233439e+003
AT_ssH_PC_3	1.217239e+003
A_23_P155677	1.456970e+003
A_24_P938342	8.593003e+000
A_24_P131173	1.006668e+001
A_32_P76091	2.874223e+002
A_24_P50489	1.184003e+004
A_24_P276932	1.500956e+003
A_24_P838448	1.884483e+002
A_23_P337746	5.611833e+001
A_23_P216689	5.457803e+002
A_24_P208897	1.804233e+001
A_24_P42557	1.072504e+001
(+)E1A_r60_3	1.539517e+001
A_23_P93295	1.708513e+001
A_24_P926770	5.038465e+002
A_23_P67355	2.062432e+002
A_23_P48487	6.123073e+001
A_23_P204947	3.507893e+004
A_24_P50738	8.088790e+000
A_24_P624263	1.290268e+001
A_23_P351328	1.951079e+001
A_23_P129829	4.694597e+003
A_23_P142688	4.218882e+002
A_32_P10665	8.469580e+001
A_23_P53015	1.470634e+002
A_23_P56855	8.570263e+000
A_32_P184330	2.513448e+001
A_24_P212086	5.179673e+003
A_24_P373475	3.964913e+000
A_23_P107597	6.845612e+001
ETG02_36680	1.341875e+001
